1544907521.9689887,-319,-258,4325,21
1544907521.9695623,-291,-226,4215,21
1544907521.970355,-155,-402,4360,21
1544907521.970897,-239,-349,4348,21
1544907521.9714386,-330,-309,4435,21
1544907521.9720047,-319,-258,4325,21
1544907521.9725523,-291,-226,4215,21
1544907523.1630037,interrupt,detection,(Arduino,external
1544907523.1668475,ready!,Waiting,for,first
1544907523.1673617,-5025,4457,15,0
1544907523.183675,-5069,4398,2587,0
1544907523.1995926,-5083,4340,4208,0
1544907523.2123866,-5078,4278,5195,0
1544907523.2287788,-5048,4217,5787,0
1544907523.2445502,-5006,4157,6129,0
1544907523.257284,-4947,4101,6315,0
1544907523.2738726,-4890,4046,6411,0
1544907523.289887,-4836,3990,6431,0
1544907523.302477,-4794,3932,6423,0
1544907523.3188634,-4749,3876,6394,0
1544907523.33473,-4697,3826,6347,0
1544907523.3473651,-4640,3772,6296,0
1544907523.3640666,-4576,3719,6241,0
1544907523.3800168,-4518,3657,6179,0
1544907523.39267,-4460,3603,6109,0
1544907523.4090676,-4406,3546,6056,0
1544907523.4249842,-4358,3488,5986,0
1544907523.437696,-4298,3434,5930,0
1544907523.4541886,-4237,3376,5867,0
1544907523.4699993,-4182,3322,5803,0
1544907523.4827366,-4128,3263,5750,0
1544907523.499222,-4079,3208,5690,0
1544907523.515076,-4036,3153,5643,0
1544907523.5276618,-3988,3096,5604,0
1544907523.544081,-3934,3040,5553,0
1544907523.5602221,-3874,2985,5502,0
1544907523.5729136,-3821,2929,5462,0
1544907523.589346,-3770,2881,5420,0
1544907523.6050456,-3715,2828,5368,0
1544907523.617884,-3662,2767,5329,0
1544907523.6342044,-3614,2716,5299,0
1544907523.650316,-3564,2663,5260,0
1544907523.6628177,-3518,2617,5223,0
1544907523.6792288,-3473,2562,5187,0
1544907523.6954203,-3428,2515,5149,0
1544907523.708054,-3382,2462,5109,0
1544907523.7244256,-3334,2414,5072,0
1544907523.740261,-3284,2360,5040,0
1544907523.7529182,-3238,2316,5018,0
1544907523.7693622,-3194,2266,4994,0
1544907523.7855008,-3146,2217,4964,0
1544907523.7982764,-3094,2162,4945,0
1544907523.8144372,-3050,2117,4918,0
1544907523.8303673,-3010,2072,4877,0
1544907523.843222,-2971,2025,4845,0
1544907523.859693,-2935,1980,4828,0
1544907523.8753963,-2892,1932,4813,0
1544907523.8881218,-2857,1885,4797,0
1544907523.9046767,-2814,1841,4775,0
1544907523.9206204,-2762,1795,4756,0
1544907523.9333673,-2726,1751,4739,0
1544907523.9497986,-2687,1715,4722,0
1544907523.9657316,-2646,1682,4696,0
1544907523.9785032,-2612,1648,4682,0
1544907523.9948375,-2579,1612,4670,0
1544907524.010744,-2541,1573,4646,0
1544907524.0233247,-2500,1532,4632,0
1544907524.0399024,-2461,1498,4613,0
1544907524.0558448,-2431,1464,4604,0
