1544906761.253304,interrupt,detection,(Arduino,external
1544906771.8656647,-266,-610,4331,0
1544906771.8786736,-278,-624,4319,0
1544906771.894961,-274,-636,4303,0
1544906771.910884,-266,-645,4307,0
1544906771.923798,-258,-644,4311,0
1544906771.940188,-260,-652,4310,0
1544906771.956054,-265,-660,4307,0
1544906771.9688656,-268,-667,4296,0
1544906771.9851604,-272,-667,4282,0
1544906772.0009744,-271,-661,4280,0
1544906772.0138896,-274,-653,4283,0
1544906772.0301006,-282,-648,4291,0
1544906772.0460975,-288,-643,4299,0
1544906772.059056,-283,-639,4306,0
1544906772.0751407,-273,-633,4307,0
1544906772.091071,-268,-626,4300,0
1544906772.1039991,-274,-617,4298,0
1544906772.1203737,-280,-591,4297,0
1544906772.1362789,-279,-575,4312,0
1544906772.149108,-270,-565,4312,0
1544906772.165334,-270,-561,4317,0
1544906772.1813095,-280,-557,4315,0
1544906772.1940372,-290,-556,4321,0
1544906772.2104542,-289,-557,4319,0
1544906772.2261727,-274,-561,4325,0
1544906772.2392893,-261,-566,4311,0
1544906772.2555172,-259,-564,4314,0
1544906772.271442,-264,-558,4314,0
1544906772.2844152,-270,-558,4317,0
1544906772.300472,-274,-555,4314,0
1544906772.3165357,-268,-564,4308,0
1544906772.3292964,-258,-568,4310,0
1544906772.345566,-258,-566,4317,0
1544906772.361388,-261,-564,4313,0
1544906772.3743467,-262,-565,4317,0
1544906772.3905838,-259,-570,4321,0
1544906772.4066062,-263,-576,4325,0
1544906772.4193437,-263,-585,4321,0
1544906772.4355426,-271,-590,4325,0
1544906772.4516108,-277,-605,4320,0
1544906772.4643986,-277,-616,4315,0
1544906772.4805772,-272,-623,4305,0
1544906772.4965262,-265,-631,4304,0
1544906772.5094163,-262,-642,4311,0
1544906772.5259018,-265,-658,4317,0
1544906772.5417438,-277,-668,4305,0
1544906772.5546067,-281,-672,4301,0
1544906772.570775,-273,-674,4302,0
1544906772.5869148,-262,-676,4308,0
1544906772.599522,-253,-685,4311,0
1544906772.6159842,-255,-682,4317,0
1544906772.6317925,-261,-687,4314,0
1544906772.6445317,-266,-694,4314,0
1544906772.6608973,-270,-690,4309,0
1544906772.6769633,-273,-691,4303,0
1544906772.6898427,-270,-683,4299,0
1544906772.7059689,-267,-685,4297,0
1544906772.7218916,-271,-687,4299,0
1544906772.7347918,-273,-685,4303,0
1544906772.7511797,-274,-683,4302,0
1544906772.7671292,-265,-682,4304,0
1544906772.7799115,-256,-673,4301,0
1544906772.7961922,-253,-668,4302,0
1544906772.8121097,-264,-655,4303,0
1544906772.8249905,-273,-647,4301,0
1544906772.8413396,-281,-636,4305,0
1544906772.8569791,-271,-623,4304,0
1544906772.8700666,-260,-606,4306,0
1544906772.8863277,-264,-594,4310,0
1544906772.9022756,-266,-581,4305,0
1544906772.9148312,-265,-572,4307,0
1544906772.931247,-265,-557,4300,0
1544906772.9472148,-257,-542,4303,0
1544906772.960015,-263,-529,4304,0
1544906772.9764755,-280,-515,4294,0
1544906772.992346,-277,-499,4301,0
1544906773.005114,-268,-489,4306,0
1544906773.0213387,-264,-477,4302,0
1544906773.0373764,-264,-463,4311,0
1544906773.050205,-264,-445,4309,0
1544906773.0664403,-256,-437,4308,0
1544906773.082447,-251,-416,4316,0
1544906773.0951905,-250,-391,4315,0
1544906773.111522,-264,-366,4315,0
1544906773.1272953,-269,-338,4311,0
1544906773.1402688,-278,-309,4305,0
1544906773.156579,-278,-275,4297,0
1544906773.172554,-273,-242,4294,0
1544906773.1852007,-272,-213,4306,0
1544906773.20165,-275,-172,4313,0
1544906773.2176,-263,-135,4322,0
1544906773.2304194,-258,-87,4319,0
1544906773.2468174,-253,-39,4320,0
1544906773.2624843,-271,-3,4317,0
1544906773.2752595,-291,31,4316,0
1544906773.2917984,-272,69,4303,0
1544906773.3076172,-248,106,4340,0
1544906773.320578,-239,135,4380,0
1544906773.3369336,-252,154,4375,0
1544906773.352667,-272,169,4346,0
1544906773.365529,-291,177,4314,0
1544906773.3819842,-302,191,4270,0
1544906773.3978953,-313,209,4232,0
1544906773.4104857,-320,232,4289,0
1544906773.4271324,-281,244,4376,0
1544906773.4429994,-203,276,4361,0
1544906773.4557354,-165,321,4318,0
1544906773.4719853,-181,370,4380,0
1544906773.4877145,-199,398,4386,0
1544906773.5006418,-208,431,4320,0
1544906773.517125,-197,472,4217,0
1544906773.5330007,-251,507,4188,0
1544906773.545591,-312,531,4391,0
1544906773.5620015,-314,529,4480,1
1544906773.577993,-273,531,4361,1
1544906773.5908322,-260,479,4335,1
1544906773.607179,-296,461,4263,1
1544906773.6231885,-272,436,4211,1
1544906773.635697,-281,368,4505,1
1544906773.6522057,-320,299,4616,1
1544906773.6681604,-280,274,4422,1
1544906773.6809225,-123,250,4122,1
1544906773.697152,-172,198,4355,1
1544906773.7132857,-312,197,4564,1
1544906773.726056,-321,204,4351,1
1544906773.7424157,-250,246,4174,1
1544906773.7582576,-248,238,4310,1
1544906773.7709022,-367,253,4355,1
1544906773.7874508,-423,273,4287,1
1544906773.8032355,-455,250,4190,1
1544906773.8161042,-371,194,4323,1
1544906773.8324904,-128,182,4288,1
1544906773.848394,-11,150,4199,1
1544906773.8611517,-42,74,4392,1
1544906773.8773453,-92,22,4671,1
1544906773.893275,-206,-98,4321,1
1544906773.9060538,-477,-228,4142,1
1544906773.9225454,-693,-361,4796,1
1544906773.9385612,-532,-522,5133,1
1544906773.951319,-208,-613,4621,1
1544906773.9674647,169,-689,3907,1
1544906773.9833848,225,-773,3993,1
1544906773.996302,-218,-787,4431,1
1544906774.012674,-683,-832,4558,1
1544906774.028271,-631,-727,3963,1
1544906774.0412557,-102,-671,3620,1
1544906774.0576346,325,-635,3808,1
1544906774.0736952,71,-634,4483,1
1544906774.0864599,-337,-538,4974,1
1544906774.1026168,-562,-500,4764,1
1544906774.1186683,-720,-479,4375,1
1544906774.1314533,-705,-351,4473,1
1544906774.1478045,-285,-343,4534,1
1544906774.1636837,115,-228,4597,1
1544906774.1763527,396,-185,4329,1
1544906774.1926796,483,-85,3710,1
1544906774.2088282,69,14,3723,1
1544906774.2215908,-415,88,4057,1
1544906774.23806,-766,113,4642,1
1544906774.2538095,-762,105,4754,1
1544906774.266504,-460,171,4743,1
1544906774.2829547,-59,66,4421,1
1544906774.2989087,-54,40,3896,1
1544906774.311726,-322,-14,3970,1
1544906774.3279984,-460,-73,4830,1
1544906774.3439574,-420,-188,5196,1
1544906774.3568506,-321,-200,4666,1
1544906774.3733013,-128,-230,4207,1
1544906774.389073,-51,-211,4190,2
1544906774.401675,-111,-308,4190,2
1544906774.4181776,-476,-220,4332,2
1544906774.4342449,-472,-302,4090,2
1544906774.446948,-396,-295,4226,2
1544906774.4633512,-184,-202,4270,2
1544906774.479224,-6,-185,4328,2
1544906774.4920335,-135,-190,4541,2
1544906774.5084958,-236,-205,4495,2
1544906774.524304,-241,-132,4295,2
1544906774.5369394,-193,-132,4265,2
1544906774.5534937,-334,-199,4299,2
1544906774.569433,-400,-104,4421,2
1544906774.5820563,-383,-182,4497,2
1544906774.5984054,-482,-76,4934,2
1544906774.614233,-259,-219,4647,2
1544906774.6271698,236,-159,4263,2
1544906774.6434917,271,20,3887,2
1544906774.6594665,-214,-25,4167,2
1544906774.672139,-659,-152,4760,2
1544906774.6884704,-731,-33,4864,2
1544906774.704472,-478,53,4610,2
1544906774.717005,-94,-23,4346,2
1544906774.7334142,158,-134,4107,2
1544906774.749453,210,-164,3448,2
1544906774.7621236,3,-188,4226,2
1544906774.778602,-171,-190,4941,2
1544906774.7944818,-388,-261,4544,2
1544906774.8071117,-652,-283,4233,2
1544906774.823571,-457,-330,4120,2
1544906774.8397343,-487,-354,4313,2
1544906774.8521874,-611,-340,4642,2
1544906774.8688443,-540,-345,4617,2
1544906774.884612,-189,-432,4463,3
1544906774.8972993,-108,-441,4600,3
1544906774.9138384,-270,-480,4511,3
1544906774.929789,-65,-520,4235,3
1544906774.942364,-3,-500,4707,3
1544906774.9587607,-101,-559,4864,3
1544906774.9748554,-214,-571,4604,3
1544906774.9873943,-227,-541,3318,3
1544906775.0040247,-310,-515,3269,3
1544906775.0196471,-409,-546,3643,3
1544906775.0322433,-295,-614,4523,3
1544906775.0487778,-337,-530,5356,3
1544906775.0648935,-296,-445,5557,3
1544906775.0775328,-108,-394,4686,3
1544906775.0939548,-126,-149,4159,3
1544906775.109999,227,-244,2826,3
1544906775.1226366,-2,-67,3192,3
1544906775.1390827,-787,-54,4799,3
1544906775.1551282,-686,-185,5341,3
1544906775.167513,185,33,4175,3
1544906775.184011,900,-55,3197,3
1544906775.2000866,500,59,4121,3
1544906775.2126472,-302,-115,4522,3
1544906775.2289364,-832,-29,4850,3
1544906775.245058,-944,-30,4286,3
1544906775.257689,-1042,9,4117,3
1544906775.2740982,-758,-104,4659,4
1544906775.290047,-352,2,5148,4
1544906775.3027554,147,-153,4291,4
1544906775.319268,431,-92,3497,4
1544906775.3351142,26,-106,4199,4
1544906775.3479388,-399,-177,5102,4
1544906775.36417,-433,-116,4931,4
1544906775.3803017,-413,-212,4381,4
1544906775.3931181,-161,-259,4482,4
1544906775.4093843,-318,-368,4140,4
1544906775.4254215,-370,-358,4381,4
1544906775.4380162,-295,-245,4256,4
1544906775.4543276,-162,-338,4384,4
1544906775.4704075,-256,-347,5563,4
1544906775.483183,-175,-398,4527,4
1544906775.4995174,-186,-210,2781,4
1544906775.5154595,-256,-202,3450,4
1544906775.5280983,-308,-299,4450,4
1544906775.5445185,-225,-394,5214,4
1544906775.5606759,-260,-310,4819,4
1544906775.5731251,-244,-362,3974,4
1544906775.589525,-247,-354,3612,4
1544906775.6053667,-308,-420,3860,4
1544906775.617729,-203,-386,4203,5
1544906775.633978,-47,-456,4264,5
1544906775.6503603,-204,-555,4701,5
1544906775.6630118,-119,-585,4115,5
1544906775.679356,-48,-465,4347,5
1544906775.695487,-472,-577,4917,5
1544906775.708003,-331,-639,4675,5
1544906775.7244775,-283,-546,3729,5
1544906775.7407503,-462,-546,3815,5
1544906775.7533028,-730,-602,4492,5
1544906775.7696373,-294,-629,4582,5
1544906775.7856488,73,-572,4610,5
1544906775.7983642,102,-678,3938,5
1544906775.81478,-413,-501,4940,5
1544906775.8308365,-345,-637,5132,5
1544906775.843641,-276,-641,4604,5
1544906775.8599327,-358,-554,3381,5
1544906775.8758945,-568,-545,3476,5
1544906775.8884165,-729,-455,4563,5
1544906775.904392,-501,-482,4877,5
1544906775.9206412,-154,-451,4135,6
1544906775.9330184,-1,-325,3868,6
1544906775.9497073,-233,-562,4804,6
1544906775.966008,-491,-457,5268,6
1544906775.9785666,-137,-393,3811,6
1544906775.9949372,100,-319,3304,6
1544906776.011094,-482,-350,4308,6
1544906776.0237935,-698,-501,4326,6
1544906776.0401077,-434,-331,4665,6
1544906776.0562985,106,-510,4549,6
1544906776.0688293,-173,-470,5623,6
1544906776.0851486,39,-612,4950,6
1544906776.1013725,158,-528,4158,6
1544906776.113886,119,-515,3684,6
1544906776.1301663,-228,-581,4264,6
1544906776.1462493,-533,-693,4560,6
1544906776.1587837,-499,-533,4392,6
1544906776.175338,-429,-513,3260,6
1544906776.191365,-322,-606,4046,6
1544906776.203855,-160,-572,5375,7
1544906776.2203636,151,-578,5015,7
1544906776.2365716,339,-581,4191,7
1544906776.2490342,-35,-529,3432,7
1544906776.2654989,-545,-575,3794,7
1544906776.2815862,-1015,-552,4824,7
1544906776.2939835,-1170,-766,3936,7
1544906776.3105316,-764,-332,4378,7
1544906776.3266761,222,-638,3978,7
1544906776.339198,522,-713,4790,7
1544906776.355399,696,-571,4291,7
1544906776.3716078,528,-599,4103,7
1544906776.384275,-447,-541,3836,7
1544906776.4005983,-966,-507,3387,7
1544906776.4166307,-940,-565,3825,7
1544906776.4291391,-866,-625,4009,7
1544906776.4456367,-883,-501,4112,7
1544906776.4617777,-338,-577,3984,7
1544906776.474394,181,-459,3579,8
1544906776.4906306,25,-362,4340,8
1544906776.5067012,-238,-466,5160,8
1544906776.5193632,-464,-403,5111,8
1544906776.5357628,-307,-340,3366,8
1544906776.5519266,-392,-266,3136,8
1544906776.5643122,-344,-445,4722,8
1544906776.580616,-810,-433,5010,8
1544906776.597013,-824,-372,5602,8
1544906776.6094744,269,-707,3899,8
1544906776.6257145,524,-573,3625,8
1544906776.6418786,-303,-685,5045,8
1544906776.6545653,-629,-960,5508,8
1544906776.67104,-406,-700,4556,8
1544906776.6871495,-201,-798,2301,8
1544906776.6996021,-649,-617,2884,8
1544906776.7159755,-346,-904,4774,8
1544906776.7321477,-341,-849,5068,9
1544906776.7445786,-40,-728,3494,9
1544906776.760953,164,-635,2998,9
1544906776.776737,-224,-662,4944,9
1544906776.7890515,-875,-697,5544,9
1544906776.8054776,-667,-499,4110,9
1544906776.8220968,130,-456,2386,9
1544906776.834231,70,-377,3015,9
1544906776.8506985,-699,-569,4835,9
1544906776.8669565,-416,-688,4785,9
1544906776.8796751,626,-513,3593,9
1544906776.8960302,570,-469,3900,9
1544906776.9124372,-221,-818,4432,9
1544906776.9248297,-875,-524,4778,9
1544906776.9411743,-738,-744,2692,9
1544906776.957297,-130,-501,3182,9
1544906776.9699888,219,-809,3647,9
1544906776.9861593,-120,-559,4587,10
1544906777.0025265,-107,-667,4216,10
1544906777.0148296,274,-506,4326,10
1544906777.031323,-37,-511,4074,10
1544906777.047428,-355,-479,4409,10
1544906777.060141,-4,-482,4833,10
1544906777.0762959,-72,-594,5203,10
1544906777.0921783,-821,-546,4713,10
1544906777.108247,-273,-607,3135,10
1544906777.1208344,561,-566,3587,10
1544906777.1373556,-53,-635,5180,10
1544906777.1533837,-529,-587,5298,10
1544906777.1664155,-398,-689,3673,10
1544906777.1824715,26,-423,2782,10
1544906777.1987255,-362,-719,1205,10
1544906777.2115138,-487,-422,3209,10
1544906777.2277558,-1035,-841,3545,11
1544906777.2434883,-582,-638,4485,11
1544906777.2565136,-530,-617,2895,11
1544906777.272765,-323,-655,3453,11
1544906777.2888126,-537,-800,4714,11
1544906777.3016715,4,-938,4956,11
1544906777.3178184,87,-735,3766,11
1544906777.3336291,-345,-742,3576,11
1544906777.34683,-583,-1041,5131,11
1544906777.3630052,-396,-843,5528,11
1544906777.3788762,216,-841,4009,11
1544906777.3920205,93,-686,3774,11
1544906777.4078581,-121,-743,4171,11
1544906777.4238157,-820,-772,4916,11
1544906777.4369655,-817,-720,4706,11
1544906777.4531353,-193,-557,3948,11
1544906777.4688683,-104,-523,4022,12
1544906777.481787,-20,-635,4044,12
1544906777.4980953,65,-451,4290,12
1544906777.513988,-207,-464,4231,12
1544906777.52699,97,-583,4740,12
1544906777.5433311,-185,-327,4968,12
1544906777.5590212,-426,-609,3978,12
1544906777.572024,-492,-613,4246,12
1544906777.5882382,-269,-513,4252,12
1544906777.6039486,311,-598,3756,12
1544906777.6169786,60,-497,4477,12
1544906777.6332529,6,-503,5209,12
1544906777.6492355,-433,-721,3358,12
1544906777.6621184,-732,-434,3560,12
1544906777.6783385,-622,-616,3789,12
1544906777.6943016,-545,-591,3830,12
1544906777.7072153,-445,-536,4760,13
1544906777.723475,114,-675,4862,13
1544906777.7393165,62,-624,4212,13
1544906777.7522671,-320,-408,4518,13
1544906777.7685022,-243,-688,4538,13
1544906777.7844217,-787,-361,4636,13
1544906777.797367,-987,-492,4601,13
1544906777.813497,-250,-656,4190,13
1544906777.829369,471,-508,3994,13
1544906777.8422022,462,-606,4173,13
1544906777.8585782,-36,-672,5418,13
1544906777.8745234,-627,-693,5036,13
1544906777.8872492,-626,-558,2117,13
1544906777.9035878,-633,-479,2578,13
1544906777.919632,-790,-567,4476,13
1544906777.9325798,-329,-768,4996,13
1544906777.948738,-9,-674,3086,14
1544906777.9644954,259,-569,2765,14
1544906777.977414,-211,-794,4517,14
1544906777.9932714,-587,-780,5292,14
1544906778.009364,-836,-668,3842,14
1544906778.0221074,-695,-432,3654,14
1544906778.0382607,-256,-840,3021,14
1544906778.0544102,-172,-616,4952,14
1544906778.0670102,673,-831,4500,14
1544906778.083238,527,-574,4109,14
1544906778.0997717,-187,-734,4305,14
1544906778.112636,-1052,-861,4383,14
1544906778.1287503,-880,-732,3895,14
1544906778.1446548,-273,-723,1996,14
1544906778.1571813,66,-660,3883,14
1544906778.173427,-402,-1033,5264,15
1544906778.1897707,-295,-712,4102,15
1544906778.20244,351,-696,1596,15
1544906778.2188654,104,-549,3538,15
1544906778.2347882,-635,-724,4954,15
1544906778.2478192,-1036,-602,5142,15
1544906778.2640188,-449,-671,3640,15
1544906778.2798355,49,-487,3898,15
1544906778.2928586,10,-863,4909,15
1544906778.3091643,-203,-764,5895,15
1544906778.3251042,-637,-810,5577,15
1544906778.3378127,-936,-605,3946,15
1544906778.3540409,-1166,-497,4415,15
1544906778.3698509,-901,-674,4555,15
1544906778.382417,-72,-615,3598,15
1544906778.398829,48,-462,3028,16
1544906778.41522,-63,-581,3984,16
1544906778.4277105,49,-732,5231,16
1544906778.444152,418,-749,4608,16
1544906778.4599915,243,-428,3313,16
1544906778.4729717,-156,-507,3109,16
1544906778.4894588,-492,-891,4049,16
1544906778.5053873,-464,-532,3992,16
1544906778.5181055,-45,-654,3389,16
1544906778.534426,-105,-714,3870,16
1544906778.5502315,-269,-622,5008,16
1544906778.5632792,-245,-777,5111,16
1544906778.579587,-330,-756,4368,16
1544906778.595278,-97,-647,3866,16
1544906778.6082299,-361,-771,3974,16
1544906778.624591,-662,-688,4594,16
1544906778.6405735,-606,-642,4382,17
1544906778.653231,-129,-613,3384,17
1544906778.669514,347,-592,4707,17
1544906778.685565,147,-549,4603,17
1544906778.6983933,-343,-482,4090,17
1544906778.7147229,-347,-521,5020,17
1544906778.7306297,-307,-605,4023,17
1544906778.7433925,-206,-426,3877,17
1544906778.7598355,-149,-614,4377,17
1544906778.775688,186,-767,5525,17
1544906778.7886603,-190,-681,5060,17
1544906778.8046763,-619,-513,3543,17
1544906778.8205683,-368,-479,2783,17
1544906778.8336413,-216,-627,3584,17
1544906778.849984,-457,-486,3472,17
1544906778.86569,-474,-453,4167,18
1544906778.87852,-358,-674,3937,18
1544906778.8949397,-434,-557,4135,18
1544906778.9108536,-582,-403,4113,18
1544906778.9235666,-984,-595,4233,18
1544906778.9400578,-474,-416,4869,18
1544906778.9559467,-171,-301,3064,18
1544906778.9688287,-85,-287,3410,18
1544906778.985059,-219,-395,5069,18
1544906779.0009775,-7,-597,4815,18
1544906779.0136845,-263,-272,4578,18
1544906779.030043,-475,-570,4144,18
1544906779.0460267,102,-493,3891,18
1544906779.058796,17,-563,3557,18
1544906779.0749996,-155,-581,4206,18
1544906779.0909817,-530,-484,5167,19
1544906779.10395,-569,-520,4181,19
1544906779.1203039,-347,-398,3624,19
1544906779.1362114,-439,-392,2527,19
1544906779.1489768,-334,-390,3927,19
1544906779.1651146,-605,-620,4715,19
1544906779.1812115,-653,-660,4909,19
1544906779.193791,344,-573,4293,19
1544906779.2101812,523,-724,4406,19
1544906779.2260425,324,-678,4319,19
1544906779.2390394,-458,-589,2977,19
1544906779.2554748,-732,-535,4568,19
1544906779.2713356,-527,-640,5625,19
1544906779.2839537,-640,-514,5071,19
1544906779.3003345,170,-587,2655,19
1544906779.31641,254,-401,2908,20
1544906779.329169,236,-554,2628,20
1544906779.3455393,-227,-610,3603,20
1544906779.3614597,-761,-615,5317,20
1544906779.374063,-727,-697,4635,20
1544906779.3906372,-182,-446,3325,20
1544906779.4065516,220,-481,3766,20
1544906779.419304,9,-559,5420,20
1544906779.4354322,202,-736,5550,20
1544906779.4514735,-63,-464,3920,20
1544906779.4642813,-491,-328,2172,20
1544906779.4807703,-781,-613,3361,20
1544906779.4965477,-1039,-616,5052,20
1544906779.5092652,-564,-700,3707,20
1544906779.5258064,85,-563,2048,20
1544906779.5415707,98,-511,2937,21
1544906779.554258,-141,-767,4027,21
1544906779.5706592,-584,-529,4647,21
1544906779.586788,-827,-341,3701,21
1544906779.599534,-160,-607,2797,21
1544906779.615846,-335,-405,3893,21
1544906779.6315892,63,-564,4635,21
1544906779.6443195,104,-514,5581,21
1544906779.6606922,-96,-636,5111,21
1544906779.6768098,-655,-564,3773,21
1544906779.6895711,-687,-531,4207,21
1544906779.7057972,-592,-589,4521,21
1544906779.7217293,-10,-630,4945,21
1544906779.7345612,124,-604,4909,21
1544906779.7510545,237,-714,4052,21
1544906779.7669938,-202,-587,5241,22
1544906779.7797422,-223,-608,5014,22
1544906779.796079,-552,-781,3568,22
1544906779.8119903,-896,-674,3968,22
1544906779.8248973,-718,-805,3235,22
1544906779.8413165,-841,-865,3708,22
1544906779.8569326,-786,-749,4147,22
1544906779.8699362,-494,-775,3193,22
1544906779.8861208,-75,-694,3485,22
1544906779.902056,30,-675,3777,22
1544906779.914645,358,-892,4026,22
1544906779.93112,685,-652,4342,22
1544906779.9470124,921,-882,2964,22
1544906779.9600432,446,-737,4121,22
1544906779.9763942,-416,-757,4948,23
1544906779.9922593,-381,-894,4645,23
1544906780.0048149,-705,-692,4329,23
1544906780.021205,-692,-745,4684,23
1544906780.0372877,-302,-1016,3870,23
1544906780.050059,24,-651,3456,23
1544906780.0661721,42,-596,3784,23
1544906780.0823638,-332,-935,4536,23
1544906780.0950458,-463,-611,5228,23
1544906780.111416,-549,-594,3017,23
1544906780.1271768,-148,-502,3847,23
1544906780.1400526,-401,-822,5032,23
1544906780.1565332,-123,-784,5619,23
1544906780.172333,201,-686,3598,23
1544906780.1850584,335,-585,2334,23
1544906780.2015269,103,-542,2884,24
1544906780.2174325,-719,-546,4230,24
1544906780.2303228,-1127,-701,5414,24
1544906780.2466645,-707,-684,5248,24
1544906780.2623894,-198,-639,3414,24
1544906780.2751424,-169,-575,3359,24
1544906780.2916882,-406,-695,4295,24
1544906780.3076308,-621,-896,5093,24
1544906780.320403,-696,-726,4380,24
1544906780.3365662,-567,-663,3446,24
1544906780.3526428,-466,-668,4052,24
1544906780.3654118,-144,-928,4048,24
1544906780.3818436,116,-590,4050,24
1544906780.3977401,-127,-569,3861,24
1544906780.4103742,38,-718,4985,24
1544906780.4268022,-316,-694,5862,25
1544906780.4428487,-552,-762,4319,25
1544906780.4555879,-700,-671,4424,25
1544906780.4721234,-71,-787,3920,25
1544906780.4877172,-478,-673,3936,25
1544906780.5006337,-164,-591,5276,25
1544906780.5170138,292,-703,5402,25
1544906780.5329301,177,-483,4105,25
1544906780.5455225,-24,-392,2617,25
1544906780.5618632,165,-410,3171,25
1544906780.5779278,53,-592,4311,25
1544906780.5907235,-126,-595,4487,25
1544906780.6071227,419,-568,3843,25
1544906780.6231062,565,-689,3385,25
1544906780.6355758,102,-579,4276,25
1544906780.652249,-536,-541,4456,26
1544906780.6681468,-616,-698,4491,26
1544906780.6808245,-546,-666,4574,26
1544906780.697021,-550,-559,3801,26
1544906780.713271,-575,-566,2840,26
1544906780.725986,-624,-466,3489,26
1544906780.7423265,-934,-557,3987,26
1544906780.7582324,-1154,-456,4541,26
1544906780.7708201,-208,-580,3616,26
1544906780.7872984,180,-305,4371,26
1544906780.8033578,-13,-532,5693,26
1544906780.8159826,62,-482,4877,26
1544906780.832346,-169,-120,4618,26
1544906780.848352,-203,-284,3202,26
1544906780.8609452,-250,-257,3363,27
1544906780.8772707,-903,-270,4674,27
1544906780.8933258,-850,-387,5195,27
1544906780.9058626,-295,-636,3398,27
1544906780.9224656,-426,-286,3505,27
1544906780.938472,-284,-564,3229,27
1544906780.9511628,-587,-566,4359,27
1544906780.9673076,-724,-553,5169,27
1544906780.9832942,-559,-448,5186,27
1544906780.9961805,366,-661,4495,27
1544906781.0125625,297,-634,5053,27
1544906781.0285292,45,-790,4218,27
1544906781.0414643,-133,-662,3182,27
1544906781.057838,-675,-740,3487,27
1544906781.0732203,-907,-918,4617,27
1544906781.0857441,-1231,-862,3780,28
1544906781.1020546,-1013,-766,2992,28
1544906781.118566,-244,-837,3210,28
1544906781.131401,-206,-667,4539,28
1544906781.1476657,-114,-729,5825,28
1544906781.1636677,487,-839,5019,28
1544906781.176216,614,-624,3950,28
1544906781.1926715,-212,-656,4845,28
1544906781.2088275,-576,-798,5017,28
1544906781.221541,-846,-507,4025,28
1544906781.2379482,-248,-546,3554,28
1544906781.253649,11,-491,4246,28
1544906781.2665498,-88,-428,5014,28
1544906781.2829657,-39,-226,4856,28
1544906781.2988904,24,-72,3180,28
1544906781.3115845,-282,64,3777,29
1544906781.3277817,-568,82,4962,29
1544906781.3437917,-361,26,2741,29
1544906781.356608,111,224,2715,29
1544906781.3730683,-122,151,4540,29
1544906781.3890438,-787,-66,5744,29
1544906781.4015148,-591,87,3241,29
1544906781.417955,-155,309,2868,29
1544906781.433912,-309,60,3207,29
1544906781.446781,-438,-273,3903,29
1544906781.463172,-594,-252,3967,29
1544906781.4791968,-391,-388,3508,29
1544906781.4917095,-407,-582,4647,29
1544906781.5083208,-645,-726,4071,29
1544906781.5241394,-493,-893,3873,30
1544906781.5367064,-614,-870,4855,30
1544906781.5531366,-174,-1129,3581,30
1544906781.5693142,-281,-1075,3566,30
1544906781.5818777,61,-1135,3729,30
1544906781.5982378,-97,-1231,5023,30
1544906781.6142082,-275,-1125,4975,30
1544906781.6268575,-234,-1032,3618,30
1544906781.6435463,121,-1027,4862,30
1544906781.6594388,599,-1241,4960,30
1544906781.6719909,471,-1100,5029,30
1544906781.6883357,267,-1119,4392,30
1544906781.7044861,232,-1190,4789,30
1544906781.7171671,-149,-1175,4126,30
1544906781.7333512,-560,-1059,3645,31
1544906781.7493763,-623,-1054,4344,31
1544906781.7620618,47,-1246,3762,31
1544906781.7785099,-468,-928,4234,31
1544906781.7945879,-305,-1061,3321,31
1544906781.8071232,-514,-955,4027,31
1544906781.8234525,-434,-1032,4040,31
1544906781.8396199,-547,-978,4047,31
1544906781.8523364,-556,-840,4454,31
1544906781.8686435,-17,-1037,4254,31
1544906781.8844802,32,-1051,4466,31
1544906781.8972752,-114,-880,4590,31
1544906781.9136982,112,-1052,4240,31
1544906781.9297905,-232,-896,5094,31
1544906781.942236,-697,-1043,3997,31
1544906781.9585676,-676,-960,4083,32
1544906781.9747744,-227,-1102,3952,32
1544906781.9873674,-67,-971,3893,32
1544906782.0038862,-310,-992,3212,32
1544906782.0196693,-915,-860,4725,32
1544906782.0322971,-571,-1046,4156,32
1544906782.0488558,-657,-783,3761,32
1544906782.0648487,-373,-829,2961,32
1544906782.0774398,-384,-925,4246,32
1544906782.0937986,-327,-831,5349,32
1544906782.109916,-134,-1048,4747,32
1544906782.1225188,-167,-763,4996,32
1544906782.138946,21,-1039,3416,32
1544906782.1547806,-443,-833,4666,32
1544906782.16753,-1223,-970,4020,32
1544906782.1838071,-697,-792,4726,32
1544906782.1999357,-531,-991,4525,33
1544906782.2126162,-50,-908,3531,33
1544906782.2289894,225,-842,2868,33
1544906782.2450929,-437,-789,3718,33
1544906782.2575781,-197,-1018,4907,33
1544906782.2739334,-522,-907,5432,33
1544906782.2900493,-763,-798,3910,33
1544906782.3026242,-322,-726,3210,33
1544906782.3189607,-178,-846,3804,33
1544906782.3351116,-334,-822,4472,33
1544906782.3475761,-407,-819,4489,33
1544906782.3640592,-178,-829,4765,33
1544906782.380134,-153,-829,4348,33
1544906782.3929865,-324,-866,3519,33
1544906782.4091535,-485,-797,3525,33
1544906782.425239,-383,-773,4704,33
1544906782.4377072,-158,-1080,4472,34
1544906782.4541261,-140,-728,3446,34
1544906782.470403,-80,-700,2731,34
1544906782.4829936,-489,-777,4405,34
1544906782.4993846,-737,-932,5500,34
1544906782.5153222,-815,-781,4073,34
1544906782.5279422,-632,-645,2880,34
1544906782.5443316,-290,-764,4004,34
1544906782.5604727,-220,-869,5153,34
1544906782.5733569,-239,-797,4988,34
1544906782.5892873,13,-756,3053,34
