1544906272.238395,-394,11,4259,79
1544906272.23894,-395,10,4254,79
1544906272.239427,-411,9,4253,79
1544906272.2399457,-398,8,4256,79
1544906272.2405312,-396,2,4263,79
1544906272.2410264,-388,3,4263,79
1544906272.2415318,-394,11,4259,79
1544906272.2420352,-395,10,4254,79
1544906273.4451904,interrupt,detection,(Arduino,external
1544906273.4489174,ready!,Waiting,for,first
1544906273.4532242,461,10,-1730,0
1544906273.4654477,347,10,495,0
1544906273.4819043,269,3,1908,0
1544906273.4980898,222,-8,2800,0
1544906273.510746,197,-12,3363,0
1544906273.527189,184,-15,3712,0
1544906273.5433424,170,-15,3944,0
1544906273.5555716,144,-21,4096,0
1544906273.5721712,118,-37,4170,0
1544906273.588235,101,-49,4220,0
1544906273.6007376,92,-67,4257,0
1544906273.6169994,83,-84,4277,0
1544906273.633406,75,-95,4285,0
1544906273.6459243,59,-102,4295,0
1544906273.6623292,52,-118,4305,0
1544906273.678366,48,-124,4308,0
1544906273.6907723,40,-137,4313,0
1544906273.70735,30,-146,4310,0
1544906273.7235193,12,-145,4306,0
1544906273.735918,0,-145,4304,0
1544906273.7521856,-4,-146,4303,0
1544906273.7684922,-4,-149,4300,0
1544906273.7808185,-7,-151,4292,0
1544906273.7975523,-9,-155,4296,0
1544906273.8136728,-20,-162,4301,0
1544906273.8258615,-31,-174,4300,0
1544906273.8424437,-47,-189,4296,0
1544906273.858695,-54,-209,4295,0
1544906273.8712182,-56,-219,4303,0
1544906273.8873003,-66,-232,4304,0
1544906273.9035316,-80,-244,4297,0
1544906273.9161708,-93,-250,4286,0
1544906273.9325705,-102,-255,4283,0
1544906273.9487352,-104,-262,4284,0
1544906273.9611797,-103,-268,4286,0
1544906273.9775848,-108,-271,4279,0
1544906273.9938068,-109,-272,4281,0
1544906274.006364,-112,-271,4289,0
1544906274.023004,-128,-259,4293,0
1544906274.0386722,-133,-264,4289,0
1544906274.0513606,-137,-263,4291,0
1544906274.0675647,-143,-262,4288,0
1544906274.0839248,-152,-262,4282,0
