1544906122.826335,interrupt,detection,(Arduino,external
1544906133.4032676,-455,-584,4262,0
1544906133.4195256,-461,-588,4260,0
1544906133.4355838,-459,-587,4266,0
1544906133.448388,-458,-584,4269,0
1544906133.4650085,-451,-584,4273,0
1544906133.4805398,-450,-580,4269,0
1544906133.4935052,-450,-582,4271,0
1544906133.5098965,-451,-584,4269,0
1544906133.525749,-454,-586,4274,0
1544906133.5385025,-451,-583,4271,0
1544906133.5548432,-449,-582,4266,0
1544906133.5707421,-456,-583,4261,0
1544906133.583399,-451,-584,4265,0
1544906133.5996988,-455,-582,4265,0
1544906133.6157024,-454,-575,4267,0
1544906133.6285808,-451,-577,4268,0
1544906133.6449068,-452,-578,4266,0
1544906133.6608086,-455,-578,4268,0
1544906133.6735058,-457,-578,4271,0
1544906133.6899364,-452,-573,4268,0
1544906133.7057986,-448,-577,4266,0
1544906133.7186916,-449,-580,4267,0
1544906133.7350335,-453,-580,4268,0
1544906133.7509148,-448,-576,4260,0
1544906133.7635992,-450,-578,4260,0
1544906133.7802114,-455,-577,4258,0
1544906133.7960837,-455,-581,4263,0
1544906133.8087747,-453,-580,4265,0
1544906133.8250165,-452,-578,4258,0
1544906133.8410513,-455,-578,4263,0
1544906133.8538325,-458,-583,4269,0
1544906133.8701177,-455,-582,4273,0
1544906133.8859243,-456,-578,4269,0
1544906133.8987358,-456,-578,4265,0
1544906133.915208,-463,-580,4271,0
1544906133.9311333,-455,-586,4268,0
1544906133.9440231,-454,-579,4266,0
1544906133.9603631,-452,-581,4272,0
1544906133.9760032,-452,-580,4279,0
1544906133.988948,-450,-581,4266,0
1544906134.0054028,-456,-582,4266,0
1544906134.0212054,-460,-581,4261,0
1544906134.0338862,-454,-577,4266,0
1544906134.0503166,-460,-580,4272,0
1544906134.066116,-458,-582,4275,0
1544906134.078713,-460,-588,4271,0
1544906134.0948215,-456,-579,4263,0
1544906134.1109307,-462,-575,4272,0
1544906134.1236396,-456,-579,4273,0
1544906134.140014,-457,-576,4266,0
1544906134.1559966,-457,-573,4268,0
1544906134.168466,-452,-573,4267,0
1544906134.1848564,-450,-574,4274,0
1544906134.2013485,-456,-580,4276,0
1544906134.213869,-456,-581,4276,0
1544906134.230574,-454,-580,4272,0
1544906134.2463698,-453,-579,4268,0
1544906134.2593086,-449,-579,4273,0
1544906134.2757154,-450,-577,4276,0
1544906134.291548,-456,-578,4279,0
1544906134.3041034,-454,-581,4276,0
1544906134.3205936,-451,-581,4272,0
1544906134.336631,-448,-584,4271,0
1544906134.3491535,-452,-585,4274,0
1544906134.3657262,-457,-580,4273,0
1544906134.3815086,-456,-582,4273,0
1544906134.394546,-457,-582,4276,0
1544906134.4109087,-461,-581,4275,0
1544906134.4265833,-459,-581,4273,0
1544906134.4391344,-459,-582,4266,0
1544906134.4552953,-463,-583,4269,0
1544906134.4717317,-461,-584,4267,0
1544906134.4845538,-467,-579,4271,0
1544906134.500969,-464,-583,4270,0
1544906134.5166473,-463,-580,4268,0
1544906134.5293684,-458,-578,4271,0
1544906134.545887,-459,-576,4273,0
1544906134.5618584,-454,-573,4271,0
1544906134.574682,-454,-578,4275,0
1544906134.5907469,-454,-584,4273,0
1544906134.6069124,-457,-586,4266,0
1544906134.6193848,-455,-588,4262,0
1544906134.6359634,-450,-591,4266,0
1544906134.6517773,-454,-584,4264,0
1544906134.6645083,-456,-579,4265,0
1544906134.6809347,-457,-574,4261,0
1544906134.6970117,-457,-568,4272,0
1544906134.7094471,-452,-575,4265,0
1544906134.725903,-457,-578,4263,0
1544906134.741871,-453,-582,4264,0
1544906134.754661,-453,-577,4267,0
1544906134.7710598,-455,-577,4267,0
1544906134.78708,-455,-576,4271,0
1544906134.7998366,-452,-577,4272,0
1544906134.816143,-455,-580,4271,0
1544906134.8320727,-460,-583,4272,0
1544906134.844747,-459,-585,4270,0
1544906134.8611345,-455,-582,4263,0
1544906134.8769112,-453,-581,4257,0
1544906134.8896625,-451,-583,4264,0
1544906134.9060564,-454,-586,4266,0
1544906134.9218445,-453,-589,4270,0
1544906134.9344213,-457,-588,4269,0
1544906134.9508536,-457,-585,4265,0
1544906134.9669414,-461,-580,4260,0
1544906134.9796672,-456,-581,4262,0
1544906134.9962761,-464,-584,4269,0
1544906135.0122733,-465,-580,4273,0
1544906135.0249016,-463,-585,4272,0
1544906135.0412967,-459,-582,4269,0
1544906135.05726,-456,-572,4261,0
1544906135.0701013,-459,-574,4262,0
1544906135.0862808,-456,-579,4271,0
1544906135.1022675,-452,-574,4265,0
1544906135.114899,-453,-575,4269,0
1544906135.1314762,-452,-574,4262,0
1544906135.147258,-454,-573,4261,0
1544906135.1604211,-456,-576,4268,0
1544906135.1763666,-454,-584,4266,0
1544906135.1923254,-452,-580,4265,0
1544906135.204966,-455,-578,4270,0
1544906135.2214744,-457,-580,4269,0
1544906135.2374349,-460,-582,4264,0
1544906135.250253,-462,-577,4270,0
1544906135.2667284,-457,-577,4267,0
1544906135.2824874,-454,-582,4272,0
1544906135.2950773,-457,-581,4271,0
1544906135.3115747,-448,-580,4268,0
1544906135.3276365,-456,-581,4267,0
1544906135.340322,-451,-581,4276,0
1544906135.3565555,-455,-576,4271,0
1544906135.372515,-451,-573,4266,0
1544906135.385175,-453,-582,4266,0
1544906135.4015436,-450,-579,4263,0
1544906135.4177086,-452,-581,4266,0
1544906135.430422,-457,-585,4263,0
1544906135.4467735,-454,-585,4262,0
1544906135.4627452,-459,-589,4268,0
1544906135.4756353,-457,-581,4270,0
1544906135.4916816,-453,-580,4265,0
1544906135.507397,-453,-580,4259,0
1544906135.5197992,-454,-576,4261,0
1544906135.5362117,-455,-573,4265,0
1544906135.5523376,-454,-574,4265,0
1544906135.5648947,-453,-576,4267,0
1544906135.5812993,-455,-584,4265,0
1544906135.5974255,-455,-583,4266,0
1544906135.6099136,-453,-586,4261,0
1544906135.6262577,-457,-586,4261,0
1544906135.642511,-459,-584,4268,0
1544906135.6550105,-462,-585,4270,0
1544906135.6716855,-457,-579,4267,0
1544906135.687903,-459,-579,4266,0
1544906135.7003586,-461,-578,4266,0
1544906135.71679,-465,-578,4270,0
1544906135.7328577,-462,-581,4262,0
1544906135.7456222,-458,-581,4261,0
1544906135.762077,-457,-582,4255,0
1544906135.7779458,-456,-581,4267,0
1544906135.7906232,-457,-581,4263,0
1544906135.807225,-460,-584,4269,0
1544906135.8229833,-454,-580,4266,0
1544906135.8355298,-457,-582,4274,0
1544906135.8517866,-454,-577,4270,0
1544906135.8681061,-451,-575,4270,0
1544906135.8807244,-450,-578,4271,0
1544906135.897099,-450,-578,4271,0
1544906135.913061,-449,-574,4266,0
1544906135.925744,-453,-579,4260,0
1544906135.9422488,-456,-582,4261,0
1544906135.9582598,-452,-578,4262,0
1544906135.9709675,-454,-579,4259,0
1544906135.9871662,-456,-574,4267,0
1544906136.0030713,-457,-574,4267,0
1544906136.0159056,-458,-574,4265,0
1544906136.0322495,-456,-576,4263,0
1544906136.04833,-456,-578,4270,0
1544906136.0608184,-459,-578,4272,0
1544906136.0773919,-460,-584,4265,0
1544906136.0934458,-454,-580,4264,0
1544906136.106125,-457,-579,4268,0
1544906136.1223698,-452,-575,4272,0
1544906136.1383207,-454,-579,4266,0
1544906136.1509938,-454,-581,4260,0
1544906136.167259,-453,-582,4259,0
1544906136.1834664,-460,-579,4266,0
1544906136.1961048,-460,-578,4263,0
1544906136.21234,-456,-581,4261,0
1544906136.2285779,-454,-578,4259,0
1544906136.241104,-454,-581,4260,0
1544906136.2576146,-451,-580,4267,0
1544906136.2735722,-451,-575,4269,0
1544906136.286036,-453,-574,4271,0
1544906136.3025694,-452,-579,4274,0
1544906136.3185425,-452,-588,4272,0
1544906136.3313422,-453,-586,4264,0
1544906136.347443,-453,-586,4270,0
1544906136.363769,-456,-575,4263,0
1544906136.3763564,-458,-579,4260,0
1544906136.3927946,-455,-574,4261,0
1544906136.408768,-452,-576,4251,0
1544906136.4212923,-451,-573,4259,0
1544906136.437728,-447,-576,4268,0
1544906136.4537914,-447,-575,4267,0
1544906136.46647,-449,-579,4266,0
1544906136.4828365,-448,-582,4269,0
1544906136.498853,-448,-585,4268,0
1544906136.5114362,-451,-586,4269,0
1544906136.5279655,-459,-585,4272,0
1544906136.5439332,-459,-580,4267,0
1544906136.5563357,-454,-582,4269,0
1544906136.5726779,-448,-581,4277,0
1544906136.5889463,-454,-583,4284,0
1544906136.6015058,-449,-589,4274,0
1544906136.6178038,-448,-586,4268,0
1544906136.634016,-451,-587,4263,0
1544906136.6466897,-453,-585,4272,0
1544906136.663049,-453,-581,4263,0
1544906136.679031,-451,-586,4270,0
1544906136.6916158,-450,-582,4263,0
1544906136.7079992,-451,-582,4270,0
1544906136.7239556,-456,-583,4268,0
1544906136.73675,-460,-583,4270,0
1544906136.752918,-460,-579,4275,0
1544906136.76908,-453,-579,4281,0
1544906136.7816997,-451,-580,4276,0
1544906136.7982213,-450,-580,4274,0
1544906136.8142493,-456,-583,4273,0
1544906136.8266544,-454,-583,4270,0
1544906136.8430557,-457,-585,4273,0
1544906136.859231,-457,-585,4279,0
1544906136.8716328,-453,-581,4271,0
1544906136.8882852,-452,-580,4265,0
1544906136.90408,-455,-581,4272,0
1544906136.9169865,-459,-579,4284,0
1544906136.9333084,-459,-581,4283,0
1544906136.9493072,-461,-577,4278,0
1544906136.961939,-461,-570,4281,0
1544906136.978143,-462,-574,4272,0
1544906136.994362,-461,-572,4266,0
1544906137.0070426,-455,-573,4274,0
1544906137.02321,-451,-571,4275,0
1544906137.0392456,-452,-559,4271,0
1544906137.0518503,-455,-550,4259,0
1544906137.0682151,-454,-545,4261,0
1544906137.0844193,-454,-538,4254,0
1544906137.0971391,-450,-530,4253,0
1544906137.113521,-448,-523,4256,0
1544906137.1295164,-450,-517,4256,0
1544906137.1421742,-451,-504,4257,0
1544906137.1583526,-445,-488,4262,0
1544906137.1741414,-439,-482,4258,0
1544906137.1868396,-435,-469,4256,0
1544906137.2035148,-433,-462,4267,0
1544906137.2195957,-447,-456,4271,0
1544906137.2322297,-450,-449,4269,0
1544906137.2485406,-454,-440,4256,0
1544906137.2645783,-448,-428,4223,0
1544906137.2771049,-469,-412,4273,0
1544906137.2937462,-438,-415,4266,0
1544906137.3097394,-418,-411,4251,0
1544906137.3222654,-409,-395,4286,0
1544906137.33866,-436,-385,4274,0
1544906137.3547099,-447,-376,4249,0
1544906137.3672004,-446,-366,4223,0
1544906137.3836427,-434,-357,4249,0
1544906137.3996315,-417,-350,4269,0
1544906137.4123025,-418,-343,4257,0
1544906137.4288177,-430,-340,4251,0
1544906137.4449153,-444,-337,4255,0
1544906137.4572508,-440,-328,4257,0
1544906137.4736795,-425,-324,4259,0
1544906137.4900365,-420,-325,4264,0
1544906137.5024557,-423,-319,4259,0
1544906137.5188372,-433,-319,4246,0
1544906137.5348814,-440,-315,4245,0
1544906137.5473964,-434,-307,4248,0
1544906137.5640044,-416,-300,4251,0
1544906137.5800576,-415,-295,4255,0
1544906137.5924675,-420,-284,4254,0
1544906137.608826,-432,-272,4247,0
1544906137.6250796,-441,-270,4247,0
1544906137.6374438,-437,-266,4245,0
1544906137.6540127,-422,-265,4249,0
1544906137.6699786,-418,-265,4256,0
1544906137.6824758,-416,-263,4255,0
1544906137.6990328,-421,-255,4247,0
1544906137.7151248,-421,-249,4246,0
1544906137.7277532,-415,-243,4243,0
1544906137.7440424,-411,-238,4250,0
1544906137.7600474,-411,-232,4252,0
1544906137.7727385,-417,-225,4258,0
1544906137.7892191,-417,-221,4243,0
1544906137.8050587,-414,-216,4240,0
1544906137.8176112,-411,-208,4248,0
1544906137.8340666,-408,-209,4243,0
1544906137.8503342,-405,-205,4248,0
1544906137.862971,-408,-201,4246,0
1544906137.8791897,-419,-197,4247,0
1544906137.8952684,-422,-189,4243,0
1544906137.907847,-416,-185,4248,0
1544906137.9244435,-411,-187,4249,0
1544906137.9404411,-410,-185,4251,0
1544906137.9529884,-408,-184,4252,0
1544906137.9692216,-410,-179,4254,0
1544906137.985402,-410,-177,4252,0
1544906137.9980497,-412,-173,4254,0
1544906138.0144858,-414,-170,4260,0
1544906138.0303857,-414,-164,4264,1
1544906138.0428538,-413,-161,4263,1
1544906138.0592837,-409,-159,4254,1
1544906138.0755076,-410,-152,4246,1
1544906138.0880706,-415,-151,4248,1
1544906138.1043966,-414,-148,4243,1
1544906138.1204975,-410,-139,4247,1
1544906138.1332247,-409,-137,4250,1
1544906138.1496246,-410,-138,4245,1
1544906138.1652012,-409,-141,4241,1
1544906138.1779325,-414,-137,4246,1
1544906138.194293,-412,-135,4255,1
1544906138.2105093,-405,-131,4250,1
1544906138.2230127,-408,-127,4245,1
1544906138.2394838,-410,-120,4247,1
1544906138.2556806,-411,-118,4248,1
1544906138.2681758,-409,-117,4253,1
1544906138.2845364,-410,-117,4251,1
1544906138.3005824,-413,-118,4253,1
1544906138.3131711,-411,-119,4241,1
1544906138.3296835,-403,-109,4245,1
1544906138.345821,-404,-107,4246,1
1544906138.3583093,-404,-105,4243,1
1544906138.3745408,-407,-99,4240,1
1544906138.3906884,-411,-101,4249,1
1544906138.4033976,-410,-104,4249,1
1544906138.4197447,-409,-105,4251,1
1544906138.4358869,-406,-98,4255,1
1544906138.4482484,-403,-91,4253,1
1544906138.4647574,-402,-92,4247,1
1544906138.4809222,-396,-90,4245,1
1544906138.4935448,-404,-94,4245,1
1544906138.5098295,-404,-87,4247,1
1544906138.5257545,-403,-85,4248,1
1544906138.5384676,-405,-82,4251,1
1544906138.5547938,-402,-85,4248,1
1544906138.570825,-400,-77,4244,1
1544906138.583654,-404,-72,4244,1
1544906138.5999773,-408,-74,4242,1
1544906138.616032,-408,-69,4248,1
1544906138.6286051,-410,-71,4255,1
1544906138.644803,-402,-72,4244,1
1544906138.660997,-403,-73,4240,1
1544906138.673653,-401,-66,4239,1
1544906138.6900685,-396,-62,4243,1
1544906138.705959,-402,-61,4238,1
1544906138.718515,-397,-58,4247,1
1544906138.734992,-405,-57,4242,1
1544906138.7511954,-412,-67,4238,1
1544906138.763815,-414,-62,4246,1
1544906138.78024,-413,-62,4244,1
1544906138.7960398,-410,-61,4251,1
1544906138.8087554,-405,-57,4253,1
1544906138.825108,-403,-56,4250,1
1544906138.8413572,-405,-55,4244,1
1544906138.853955,-404,-63,4241,1
1544906138.8700697,-404,-65,4240,1
1544906138.886292,-406,-58,4241,1
1544906138.8989398,-403,-56,4249,1
1544906138.9152687,-400,-51,4245,1
1544906138.9313278,-403,-44,4251,1
1544906138.9437625,-404,-45,4250,1
1544906138.960363,-403,-45,4250,1
1544906138.9765286,-400,-45,4252,1
1544906138.9890256,-395,-47,4253,1
1544906139.0052035,-401,-47,4252,1
1544906139.021297,-394,-38,4247,1
1544906139.0338962,-396,-29,4249,1
1544906139.0503232,-397,-31,4245,1
1544906139.0662832,-398,-32,4244,1
1544906139.0789547,-403,-34,4238,1
1544906139.0954685,-402,-29,4241,1
1544906139.1115148,-399,-34,4247,1
1544906139.1241095,-403,-33,4246,1
1544906139.1404736,-403,-36,4243,1
1544906139.156523,-401,-34,4242,1
1544906139.16858,-394,-32,4241,1
1544906139.1853342,-391,-32,4239,1
1544906139.2014928,-392,-31,4246,1
1544906139.2140558,-396,-33,4250,1
1544906139.2305923,-396,-35,4247,1
1544906139.2468238,-400,-35,4242,1
1544906139.2592716,-394,-29,4239,1
1544906139.2754538,-394,-27,4244,1
1544906139.2916272,-394,-25,4235,1
1544906139.304075,-394,-22,4241,1
1544906139.320632,-394,-19,4242,1
1544906139.3362794,-396,-18,4244,1
1544906139.3487062,-398,-15,4247,1
1544906139.3656821,-396,-17,4246,1
1544906139.3818357,-398,-11,4248,1
1544906139.3943894,-403,-9,4251,1
1544906139.4108338,-397,-15,4248,1
1544906139.4267414,-395,-13,4249,1
1544906139.439394,-396,-14,4244,1
1544906139.4557664,-400,-16,4244,1
1544906139.472001,-401,-19,4246,1
1544906139.484312,-398,-21,4250,1
1544906139.5007212,-399,-19,4248,1
1544906139.516902,-396,-14,4244,1
1544906139.5295534,-398,-16,4247,1
1544906139.5459993,-395,-19,4247,1
1544906139.5620654,-394,-12,4250,1
1544906139.5744772,-398,-10,4247,1
1544906139.5907114,-401,-9,4249,1
1544906139.6071258,-408,-10,4248,1
1544906139.6195924,-406,-8,4254,1
1544906139.6359005,-403,-4,4253,1
1544906139.6522439,-402,-6,4249,1
1544906139.6646364,-404,-4,4245,1
1544906139.6811192,-402,-9,4244,1
1544906139.6969323,-396,-13,4245,1
1544906139.7095675,-397,-13,4250,1
1544906139.7260997,-401,-16,4254,1
1544906139.742249,-402,-20,4250,1
1544906139.7547257,-399,-16,4254,1
1544906139.7709327,-396,-10,4247,1
1544906139.7871785,-390,-7,4243,1
1544906139.7998073,-390,-8,4243,1
1544906139.8162491,-393,-6,4251,1
1544906139.8321588,-398,-3,4254,1
1544906139.8443766,-394,-4,4246,1
1544906139.8610308,-395,-7,4240,1
1544906139.877225,-389,-6,4240,1
1544906139.8898287,-391,-7,4249,1
1544906139.9065108,-393,-10,4254,1
1544906139.9222603,-394,-8,4248,1
1544906139.9346855,-393,-5,4245,1
1544906139.9511857,-394,-1,4247,1
1544906139.9674103,-397,-4,4254,1
1544906139.9798985,-400,-7,4255,1
1544906139.9962513,-400,2,4256,1
1544906140.0124638,-409,0,4244,1
1544906140.0247843,-408,-3,4242,1
1544906140.0413535,-406,1,4248,1
1544906140.0574136,-401,3,4244,1
1544906140.069886,-399,4,4243,1
1544906140.0862832,-395,2,4249,1
1544906140.1024961,-392,0,4252,1
1544906140.1148298,-397,-1,4245,1
1544906140.1313138,-398,3,4245,1
1544906140.1475582,-392,4,4252,1
1544906140.160228,-392,0,4252,1
1544906140.1763835,-396,-7,4251,1
1544906140.1925774,-395,-5,4253,1
1544906140.2050757,-397,-1,4256,1
1544906140.2214437,-393,4,4245,1
1544906140.23776,-392,9,4245,1
1544906140.2500718,-393,10,4246,1
1544906140.2664661,-394,7,4248,1
1544906140.2827888,-392,6,4251,1
1544906140.29527,-393,2,4247,1
1544906140.3116844,-390,0,4248,1
1544906140.3278024,-389,-1,4238,1
1544906140.3401346,-393,2,4238,1
1544906140.356694,-397,3,4248,1
1544906140.37285,-401,7,4248,1
1544906140.3852875,-403,8,4248,1
1544906140.401613,-400,14,4243,1
1544906140.4178944,-402,13,4247,1
1544906140.4304416,-402,13,4242,1
1544906140.4468517,-400,12,4243,1
1544906140.4628017,-396,4,4249,1
1544906140.4752743,-395,4,4247,1
1544906140.4916797,-399,8,4242,1
1544906140.5080218,-399,10,4240,2
1544906140.5205166,-399,13,4242,2
1544906140.5368931,-397,12,4245,2
1544906140.552863,-398,6,4253,2
1544906140.5654292,-399,3,4261,2
1544906140.5819547,-403,4,4255,2
1544906140.598144,-400,1,4260,2
1544906140.6105185,-399,4,4259,2
1544906140.6267295,-404,3,4252,2
1544906140.6428528,-406,9,4245,2
1544906140.6553514,-405,7,4247,2
1544906140.671621,-406,11,4247,2
1544906140.687973,-400,7,4252,2
1544906140.7001889,-396,4,4251,2
1544906140.7167854,-393,0,4251,2
1544906140.7327907,-394,2,4256,2
1544906140.7452016,-394,9,4252,2
1544906140.7619517,-398,7,4249,2
1544906140.778261,-396,1,4249,2
1544906140.7907217,-395,2,4251,2
1544906140.807171,-391,2,4252,2
1544906140.823318,-394,9,4251,2
1544906140.8392239,-394,11,4252,2
1544906140.8520823,-401,12,4255,2
1544906140.8683376,-401,10,4250,2
1544906140.8840773,-398,11,4251,2
1544906140.8971593,-395,11,4259,2
1544906140.91349,-393,10,4256,2
1544906140.9293346,-393,12,4253,2
1544906140.9422457,-393,14,4254,2
1544906140.9584057,-391,6,4253,2
1544906140.970751,-383,7,4246,2
1544906140.987213,-388,3,4239,2
1544906141.0035923,-395,3,4239,2
1544906141.015777,-397,8,4243,2
1544906141.032194,-393,13,4244,2
1544906141.0484326,-396,9,4250,2
1544906141.0609424,-395,9,4251,2
1544906141.0774574,-401,13,4256,2
1544906141.0935197,-400,12,4255,2
1544906141.1093283,-396,14,4251,2
1544906141.1224074,-400,12,4247,2
1544906141.1386805,-396,13,4247,2
1544906141.1545372,-401,12,4252,2
1544906141.166878,-400,8,4251,2
1544906141.1835568,-394,8,4252,2
1544906141.1958835,-395,6,4249,3
1544906141.2124062,-397,6,4249,3
1544906141.228714,-396,8,4242,3
1544906141.2410526,-393,9,4241,3
1544906141.2573543,-386,6,4243,3
1544906141.2738206,-387,6,4247,3
1544906141.289699,-395,13,4242,3
1544906141.302464,-402,10,4245,3
1544906141.3187447,-399,11,4246,3
1544906141.3346138,-394,11,4246,3
1544906141.3476994,-394,13,4242,3
1544906141.3639412,-392,19,4250,3
1544906141.3798523,-389,19,4251,3
1544906141.3925445,-392,14,4251,3
1544906141.408986,-386,14,4251,3
1544906141.4249592,-388,21,4249,3
1544906141.4376957,-391,12,4244,3
1544906141.454121,-393,10,4250,3
1544906141.469912,-396,4,4253,3
1544906141.4828293,-394,8,4251,3
1544906141.4990728,-390,5,4251,3
1544906141.5147133,-388,3,4247,3
1544906141.5275571,-389,8,4249,3
1544906141.5439389,-391,10,4250,3
1544906141.5600004,-392,8,4246,3
1544906141.572917,-393,11,4246,3
1544906141.5890021,-395,13,4253,3
1544906141.6050806,-394,12,4249,3
1544906141.6177945,-394,11,4254,3
1544906141.6341865,-392,6,4248,3
1544906141.6501126,-397,4,4243,3
1544906141.6630557,-396,8,4247,3
1544906141.6792908,-401,14,4249,3
1544906141.6951063,-403,8,4248,3
1544906141.7079988,-404,8,4261,3
1544906141.7241251,-404,14,4262,3
1544906141.7400775,-404,15,4255,3
1544906141.7529182,-401,16,4252,3
1544906141.7693832,-398,13,4248,3
1544906141.7851107,-397,13,4238,3
1544906141.7974744,-395,13,4249,3
1544906141.8141508,-393,15,4252,3
1544906141.8303363,-393,17,4248,3
1544906141.8432724,-394,13,4256,3
1544906141.859507,-395,11,4258,3
1544906141.875221,-402,10,4251,3
1544906141.8881454,-402,14,4249,3
1544906141.9044492,-399,10,4253,3
1544906141.92028,-394,10,4256,3
1544906141.9330416,-393,16,4251,3
1544906141.9493768,-389,18,4252,3
1544906141.965466,-390,18,4243,3
1544906141.9782298,-391,17,4239,3
1544906141.994618,-393,14,4244,3
1544906142.0101693,-396,16,4245,3
1544906142.022716,-385,19,4247,3
1544906142.0394175,-389,20,4245,3
1544906142.0555098,-383,25,4248,3
1544906142.0683255,-391,21,4247,3
1544906142.084517,-397,20,4236,3
1544906142.1004608,-394,19,4238,3
1544906142.1134932,-396,14,4251,3
1544906142.1298163,-396,10,4249,3
1544906142.1455083,-391,-42,4255,3
1544906142.1586921,-390,-47,4275,3
1544906142.1746123,-393,-42,4268,3
1544906142.1905744,-391,-30,4261,3
1544906142.2035875,-390,-10,4254,3
1544906142.2197564,-392,21,4244,3
1544906142.2356284,-388,12,4248,3
1544906142.248534,-396,0,4268,3
1544906142.2648907,-390,5,4260,3
1544906142.2808459,-389,12,4245,3
1544906142.2936091,-397,7,4242,3
1544906142.3099391,-398,8,4246,3
1544906142.3258448,-399,18,4241,3
1544906142.3387065,-391,28,4233,3
1544906142.3547618,-398,29,4239,3
1544906142.3707159,-398,29,4228,3
1544906142.3835227,-407,29,4237,3
1544906142.3998163,-406,26,4249,3
1544906142.4156961,-400,23,4247,3
1544906142.4284675,-395,17,4252,3
1544906142.4449198,-402,18,4250,3
1544906142.4609106,-402,20,4253,3
1544906142.4738188,-393,31,4237,3
1544906142.4902246,-398,13,4243,3
1544906142.5058448,-399,6,4247,3
1544906142.518701,-402,6,4251,3
1544906142.535102,-401,5,4251,3
1544906142.5511174,-398,11,4249,3
1544906142.5637262,-391,16,4254,3
1544906142.5801578,-395,12,4246,3
1544906142.5961359,-397,14,4258,3
1544906142.60888,-391,11,4257,3
1544906142.6252308,-388,14,4256,3
1544906142.6411436,-390,19,4265,3
1544906142.653798,-400,29,4257,3
1544906142.6702902,-410,33,4245,3
1544906142.6862478,-408,35,4247,3
1544906142.699021,-399,33,4249,3
1544906142.7152328,-394,29,4240,3
1544906142.7312365,-392,33,4245,3
1544906142.744026,-395,24,4245,3
1544906142.7604477,-396,17,4244,3
1544906142.7761471,-399,18,4243,3
1544906142.7889664,-400,16,4246,3
1544906142.805446,-396,9,4242,3
1544906142.8214293,-398,7,4233,3
1544906142.8340003,-396,4,4245,3
1544906142.8504972,-396,5,4248,3
1544906142.866339,-399,2,4260,3
1544906142.8792403,-391,3,4253,3
1544906142.8954542,-392,11,4253,3
1544906142.9113941,-390,14,4253,3
1544906142.9240913,-394,14,4258,3
1544906142.940634,-397,16,4252,3
1544906142.9565647,-391,17,4257,3
1544906142.9693062,-392,14,4260,3
1544906142.985418,-388,18,4261,3
1544906143.0014195,-390,16,4260,3
1544906143.0142415,-393,23,4258,3
1544906143.0305462,-395,25,4255,3
1544906143.0466485,-391,22,4247,3
1544906143.059387,-390,20,4253,3
1544906143.075714,-390,27,4252,3
1544906143.0916364,-398,27,4252,3
1544906143.104344,-402,29,4254,3
1544906143.12064,-400,24,4251,3
1544906143.136555,-398,23,4251,3
1544906143.149384,-396,23,4246,3
1544906143.165649,-398,17,4243,3
1544906143.1817174,-401,13,4241,3
1544906143.194711,-404,13,4245,3
1544906143.210761,-400,11,4251,3
1544906143.2268012,-395,13,4245,3
1544906143.2396307,-394,11,4248,3
1544906143.2559905,-388,10,4257,3
1544906143.271799,-387,6,4258,3
1544906143.2845066,-390,9,4259,3
1544906143.3008914,-386,13,4253,3
1544906143.3169074,-391,11,4253,3
1544906143.329748,-395,15,4257,3
1544906143.3458104,-397,12,4251,3
1544906143.3620045,-394,17,4245,3
1544906143.374622,-393,20,4258,3
1544906143.3911421,-392,20,4255,3
1544906143.4067957,-392,16,4251,3
1544906143.419605,-393,16,4253,3
1544906143.4359555,-397,24,4253,3
1544906143.452073,-399,26,4253,3
1544906143.4648767,-395,22,4249,3
1544906143.481093,-395,24,4249,3
1544906143.4969628,-395,26,4250,3
1544906143.509919,-395,22,4251,3
1544906143.5261574,-393,21,4251,3
1544906143.5419824,-396,22,4244,3
1544906143.5546672,-402,20,4240,3
1544906143.5711882,-402,19,4240,3
1544906143.5869918,-400,11,4243,3
1544906143.5999174,-398,15,4247,3
1544906143.6161735,-401,19,4257,3
1544906143.6320155,-401,15,4260,3
1544906143.644954,-396,12,4256,3
1544906143.6614432,-398,14,4252,3
1544906143.677131,-394,19,4254,3
1544906143.690054,-395,17,4245,3
1544906143.706225,-396,20,4240,3
1544906143.7223608,-398,23,4248,3
1544906143.7350261,-398,22,4246,3
1544906143.7514932,-395,24,4252,3
1544906143.7671702,-403,27,4259,3
1544906143.7800972,-403,29,4256,3
1544906143.796527,-400,23,4257,3
1544906143.8124657,-400,19,4249,3
1544906143.8249884,-396,11,4249,3
1544906143.8414266,-391,17,4251,3
1544906143.857523,-397,18,4249,3
1544906143.8702807,-393,19,4252,3
1544906143.886644,-391,20,4246,3
1544906143.902355,-390,15,4244,3
1544906143.9151294,-385,12,4250,3
1544906143.9315588,-386,9,4251,3
1544906143.947598,-391,11,4247,3
1544906143.9603796,-391,13,4258,3
1544906143.9769163,-389,17,4258,3
1544906143.9926686,-390,17,4246,3
1544906144.005292,-391,19,4241,3
1544906144.0215416,-397,14,4232,3
1544906144.0375307,-403,20,4236,3
1544906144.0503345,-399,18,4241,3
1544906144.0667346,-398,15,4240,3
1544906144.0826657,-396,15,4244,3
1544906144.0953891,-397,19,4240,3
1544906144.1117575,-392,18,4243,3
1544906144.1277447,-393,15,4242,3
1544906144.1404889,-392,13,4250,3
1544906144.1566992,-390,13,4258,3
1544906144.1725714,-385,14,4256,3
1544906144.1853967,-388,13,4259,3
1544906144.2019176,-392,19,4257,3
