1544907293.3631864,interrupt,detection,(Arduino,external
1544907304.004611,-495,-849,4459,18
1544907304.021069,-486,-863,5018,18
1544907304.0368624,-195,-816,4327,18
1544907304.049589,84,-822,3914,18
1544907304.0661516,106,-826,4629,18
1544907304.082056,101,-940,5092,18
1544907304.0948315,44,-853,4977,18
1544907304.1112757,-106,-821,4012,18
1544907304.1272304,-212,-791,3966,19
1544907304.1400523,-358,-753,4094,19
1544907304.1561067,-579,-811,4544,19
1544907304.1718767,-541,-739,4759,19
1544907304.1848927,-314,-810,4159,19
1544907304.2011108,-309,-699,4391,19
1544907304.2171056,-377,-827,4412,19
1544907304.2299871,-176,-781,4352,19
1544907304.246222,80,-786,3999,19
1544907304.2622087,118,-774,4451,19
1544907304.2750227,151,-832,4974,19
1544907304.2911532,74,-893,5134,19
1544907304.3072174,-285,-804,4708,19
1544907304.320273,-367,-834,3775,19
1544907304.3365262,-541,-788,3760,19
1544907304.3523562,-721,-805,4277,19
1544907304.3651175,-346,-898,5335,19
1544907304.381391,1,-884,4565,19
1544907304.3972774,115,-779,3283,19
1544907304.4101346,189,-799,3210,19
1544907304.426818,-124,-774,4301,19
1544907304.4425151,-474,-894,4902,19
1544907304.4554155,-631,-754,5217,19
1544907304.4717145,-261,-799,4521,19
1544907304.4876704,-45,-798,4418,20
1544907304.5003967,-108,-834,4072,20
1544907304.5166748,-160,-791,4003,20
1544907304.5325172,-267,-712,4192,20
1544907304.5454733,-255,-780,4396,20
1544907304.5619335,-290,-782,4609,20
1544907304.5776505,-345,-782,4858,20
1544907304.5904956,-261,-747,4405,20
1544907304.6069129,21,-769,3303,20
1544907304.6228392,121,-687,3740,20
1544907304.635424,172,-819,4538,20
1544907304.6517622,-62,-783,5064,20
1544907304.6678786,-312,-739,4829,20
1544907304.6807346,-251,-791,4480,20
1544907304.69702,-233,-839,4170,20
1544907304.713103,-368,-764,4191,20
1544907304.7257278,-314,-776,4484,20
1544907304.7420442,-388,-762,5032,20
1544907304.7579784,-148,-805,4431,20
1544907304.7707772,39,-755,3874,20
1544907304.7869935,48,-752,4177,20
1544907304.8026974,-1,-829,4461,20
1544907304.815853,-309,-725,4626,20
1544907304.8322039,-284,-741,4224,20
1544907304.8480988,-354,-695,3950,20
1544907304.8607938,-561,-709,4026,20
1544907304.8773134,-555,-711,4656,20
1544907304.8932393,-306,-747,4725,20
1544907304.9059553,-32,-717,4345,21
1544907304.922199,-12,-733,4259,21
1544907304.9381983,-167,-708,4514,21
1544907304.9509704,-260,-717,4971,21
1544907304.9673645,-160,-703,4705,21
1544907304.9831452,-169,-661,3657,21
1544907304.9961755,-310,-630,3623,21
1544907305.0124257,-366,-771,3740,21
1544907305.0282185,-352,-650,4233,21
1544907305.0409734,-15,-737,4415,21
1544907305.0573173,225,-762,4464,21
1544907305.0732431,-25,-741,4375,21
1544907305.0862057,-457,-692,4717,21
1544907305.1025755,-462,-773,4893,21
1544907305.118496,-247,-734,4960,21
1544907305.131125,112,-714,4379,21
1544907305.147523,164,-753,3692,21
1544907305.1633766,-239,-720,3950,21
1544907305.176249,-654,-693,4629,21
1544907305.1925457,-643,-759,4484,21
1544907305.2083948,-484,-708,4167,21
1544907305.2212636,-103,-687,3874,21
1544907305.237597,98,-762,4232,21
1544907305.2536263,-85,-660,4869,21
1544907305.2662668,-145,-690,4419,21
1544907305.2826455,-281,-678,4011,21
1544907305.2987466,-131,-653,3658,21
1544907305.3113935,-220,-711,3687,21
1544907305.3279562,-450,-697,4746,21
1544907305.3436203,-639,-709,4983,21
1544907305.3563473,-395,-725,4572,21
1544907305.372855,13,-673,4000,21
1544907305.3888545,164,-752,3582,22
1544907305.4017706,-111,-739,4186,22
1544907305.4178486,-490,-703,4839,22
1544907305.4338884,-412,-763,4958,22
1544907305.4467227,-275,-720,4413,22
1544907305.4630196,-235,-710,3997,22
1544907305.4789202,-57,-739,4028,22
1544907305.4915283,-44,-758,4057,22
1544907305.5079525,3,-677,4419,22
1544907305.5240135,128,-766,4205,22
1544907305.5367877,51,-739,4303,22
1544907305.5531855,-213,-734,4228,22
1544907305.5690658,-397,-808,4549,22
1544907305.5818815,-572,-746,4960,22
1544907305.5982182,-528,-755,4466,22
1544907305.6139095,-426,-716,4308,22
1544907305.6266463,-1,-753,3942,22
1544907305.64324,138,-720,4360,22
1544907305.659166,-46,-705,4897,22
1544907305.6719294,-71,-750,4338,22
1544907305.6881385,-307,-684,4105,22
1544907305.704061,-388,-746,4024,22
1544907305.7169905,-575,-748,4378,22
1544907305.7333126,-322,-760,4437,22
1544907305.7491157,5,-753,4532,22
1544907305.7617927,68,-695,4318,22
1544907305.7783115,-77,-705,3994,22
1544907305.7944107,-225,-699,4195,22
1544907305.8071556,-358,-705,4470,22
1544907305.8233025,-280,-683,4322,22
1544907305.8392878,-225,-733,4364,22
1544907305.852104,-189,-714,4623,22
1544907305.868513,-265,-746,4430,22
1544907305.8844945,-382,-696,4254,22
1544907305.8970203,-404,-683,4270,22
1544907305.9134147,-322,-778,4524,22
1544907305.929513,-148,-736,4926,22
1544907305.9421587,26,-750,4546,23
1544907305.9585295,193,-704,4126,23
1544907305.9743166,5,-689,4139,23
1544907305.9873407,-435,-673,4312,23
1544907306.0037286,-538,-684,4358,23
1544907306.0194857,-458,-668,4283,23
1544907306.032274,-384,-767,4391,23
1544907306.0486295,-299,-819,4538,23
1544907306.0647273,-425,-756,4118,23
1544907306.0774438,-309,-764,3943,23
1544907306.0938027,106,-772,4133,23
1544907306.1097217,132,-729,4250,23
1544907306.122376,-34,-758,4438,23
1544907306.1389945,-164,-770,4866,23
1544907306.1548395,-250,-707,4916,23
1544907306.1669898,-183,-723,4229,23
1544907306.1837811,-79,-688,4051,23
1544907306.1999173,-225,-710,4281,23
1544907306.212567,-413,-735,4407,23
1544907306.2289927,-472,-747,4248,23
1544907306.2447393,-281,-738,4279,23
1544907306.257452,-136,-784,4412,23
1544907306.2738361,-70,-741,4460,23
1544907306.2900507,-111,-700,4272,23
1544907306.3027081,-156,-686,3962,23
1544907306.3190718,-330,-691,4128,23
1544907306.3348482,-429,-693,4558,23
1544907306.347645,-301,-753,4505,23
1544907306.3642485,-38,-729,4339,23
1544907306.380142,131,-715,4351,23
1544907306.3927588,33,-744,4419,23
1544907306.4091794,-204,-734,4428,23
1544907306.4251983,-338,-686,4281,23
1544907306.4379296,-387,-736,4211,23
1544907306.4540224,-391,-699,4304,23
1544907306.4701138,-329,-678,4411,23
1544907306.4827023,-249,-709,4467,23
1544907306.4993138,-81,-694,4492,23
1544907306.5152845,46,-724,3913,23
1544907306.527894,-158,-681,4117,23
1544907306.5442803,-467,-728,4503,23
1544907306.560429,-625,-723,4512,23
1544907306.5730762,-432,-691,4373,23
1544907306.5894318,-230,-714,4011,23
1544907306.6052783,-178,-720,4202,23
1544907306.6180754,-158,-725,4666,23
1544907306.6344643,-105,-693,4942,23
1544907306.6504664,-66,-666,4467,23
1544907306.6629436,-121,-654,4176,23
1544907306.6794245,-137,-651,4086,23
1544907306.695572,-171,-732,4049,23
1544907306.7082388,-319,-650,4526,24
1544907306.7246778,-353,-722,4372,24
1544907306.7405198,-326,-711,4311,24
1544907306.7531533,-249,-688,4322,24
1544907306.769719,-197,-720,4197,24
1544907306.785665,-159,-635,4377,24
1544907306.798305,-121,-701,4661,24
1544907306.814549,-303,-726,4722,24
1544907306.8305624,-311,-696,4346,24
1544907306.8434114,-220,-735,4080,24
1544907306.8599155,-163,-715,4097,24
1544907306.8756995,-168,-709,4083,24
1544907306.8882666,-142,-739,4278,24
1544907306.9047728,-216,-709,4446,24
1544907306.9209785,-198,-715,4191,24
1544907306.9334633,-105,-675,4036,24
1544907306.9498594,-123,-709,4107,24
1544907306.9657862,-226,-694,4462,24
1544907306.9785562,-323,-698,4647,24
1544907306.9948845,-420,-708,4554,24
1544907307.010859,-476,-686,4252,24
1544907307.0234723,-350,-689,4110,24
1544907307.0399554,-210,-701,4319,24
1544907307.056066,-103,-740,4688,24
1544907307.0685933,-52,-736,4745,24
1544907307.0847933,-34,-733,4441,24
1544907307.1009989,-202,-713,4100,24
1544907307.1137218,-425,-722,4178,24
1544907307.130229,-476,-711,4465,24
1544907307.1461759,-218,-685,4428,24
1544907307.1585803,-39,-670,4313,24
1544907307.1749809,57,-674,4499,24
1544907307.1910107,59,-670,4429,24
1544907307.2037756,-69,-673,4157,24
1544907307.2202525,-340,-659,4180,24
1544907307.236071,-527,-692,4145,24
1544907307.2488825,-527,-695,4263,24
1544907307.2652252,-369,-713,4272,24
1544907307.2812939,-186,-727,4476,24
1544907307.293823,-100,-732,4669,24
1544907307.3102217,-99,-742,4409,24
1544907307.3264074,-104,-709,4349,24
1544907307.33904,-174,-723,4401,24
1544907307.355422,-296,-716,4503,24
1544907307.3713033,-225,-696,4316,24
1544907307.3837826,-120,-659,4082,24
1544907307.400345,-167,-659,4231,24
1544907307.4164872,-276,-701,4377,24
1544907307.4292169,-290,-690,4379,24
1544907307.4453456,-244,-655,4320,24
1544907307.4614944,-165,-661,4434,24
1544907307.4741235,-147,-674,4447,24
1544907307.490631,-216,-663,4252,24
1544907307.5064502,-238,-655,4206,24
1544907307.5190701,-282,-656,4394,24
1544907307.5355754,-334,-651,4396,24
1544907307.5516732,-286,-616,4300,24
1544907307.5641327,-164,-622,4180,24
1544907307.5806184,-104,-617,4270,24
1544907307.596759,-165,-631,4454,24
1544907307.6093287,-246,-622,4429,24
1544907307.625695,-250,-630,4263,24
1544907307.6417086,-263,-627,4272,24
1544907307.65425,-300,-634,4345,24
1544907307.670625,-262,-628,4389,24
1544907307.6868887,-181,-646,4403,24
1544907307.699416,-152,-644,4364,24
1544907307.715636,-181,-673,4287,24
1544907307.7317753,-257,-688,4264,24
1544907307.7444055,-331,-679,4296,24
1544907307.7609582,-325,-680,4430,24
1544907307.7770746,-258,-691,4421,24
1544907307.7893963,-209,-666,4271,24
1544907307.8057096,-190,-666,4190,24
1544907307.8220818,-195,-693,4266,24
1544907307.8346128,-221,-692,4324,24
1544907307.8509912,-288,-680,4324,24
1544907307.8668923,-330,-659,4301,24
1544907307.8797555,-309,-642,4336,24
1544907307.8960783,-242,-634,4382,24
1544907307.9121735,-172,-630,4386,24
1544907307.924643,-163,-621,4342,24
1544907307.9409568,-199,-612,4349,24
1544907307.9570773,-199,-589,4332,24
1544907307.9698365,-161,-578,4344,24
1544907307.986187,-155,-584,4356,24
1544907308.0022662,-184,-597,4321,24
1544907308.0148125,-232,-616,4384,24
1544907308.031148,-230,-646,4447,24
1544907308.0472481,-165,-665,4393,24
1544907308.0599353,-105,-679,4276,24
1544907308.0760677,-123,-675,4241,24
1544907308.091801,-235,-672,4275,24
1544907308.1042235,-360,-664,4368,24
1544907308.1207979,-381,-663,4427,24
1544907308.1370091,-300,-675,4406,24
1544907308.1498346,-161,-678,4379,24
1544907308.1662233,-102,-688,4394,24
1544907308.1825225,-140,-697,4376,24
1544907308.1949282,-254,-677,4280,24
1544907308.2114005,-357,-667,4196,24
1544907308.2275155,-370,-664,4278,24
1544907308.2400422,-292,-677,4389,24
1544907308.2565122,-167,-683,4435,24
1544907308.2724724,-96,-682,4404,24
1544907308.2849813,-117,-690,4366,24
1544907308.3014803,-194,-682,4358,24
1544907308.3176432,-256,-671,4341,24
1544907308.3303268,-277,-664,4321,25
1544907308.3464823,-273,-652,4346,25
1544907308.3626237,-257,-652,4380,25
1544907308.3752928,-233,-656,4395,25
1544907308.391732,-209,-656,4383,25
1544907308.4078515,-199,-650,4348,25
1544907308.4203374,-214,-651,4304,25
1544907308.4366095,-240,-653,4260,25
1544907308.4529088,-257,-645,4264,25
1544907308.4688098,-250,-639,4300,25
1544907308.4819732,-232,-640,4317,25
1544907308.4977925,-202,-636,4322,25
1544907308.513878,-194,-632,4331,25
1544907308.526858,-213,-626,4329,25
1544907308.5430439,-246,-618,4321,25
1544907308.5588849,-271,-608,4307,25
1544907308.571867,-265,-603,4304,25
1544907308.5879912,-239,-607,4344,25
1544907308.6040018,-208,-609,4398,25
1544907308.616947,-187,-616,4401,25
1544907308.6331897,-185,-616,4381,25
1544907308.648863,-211,-619,4367,25
1544907308.6619914,-248,-617,4355,25
1544907308.6782296,-256,-620,4344,25
1544907308.6938815,-250,-624,4335,25
1544907308.7068923,-231,-625,4340,25
1544907308.723231,-223,-632,4353,25
1544907308.7391248,-218,-633,4348,25
1544907308.7520614,-225,-630,4344,25
1544907308.7682393,-231,-633,4336,25
1544907308.7840269,-236,-628,4338,25
1544907308.7972057,-222,-630,4335,25
1544907308.81343,-212,-627,4338,25
1544907308.8292813,-210,-626,4348,25
1544907308.8422165,-212,-621,4343,25
1544907308.858437,-219,-619,4345,25
1544907308.8743162,-231,-611,4337,25
1544907308.8873103,-242,-603,4332,25
1544907308.9033403,-242,-580,4336,25
1544907308.9193082,-229,-560,4352,25
1544907308.9323864,-210,-550,4359,25
1544907308.948577,-198,-540,4352,25
1544907308.9645176,-203,-524,4348,25
1544907308.9772117,-223,-506,4353,25
1544907308.9934692,-234,-496,4345,25
1544907309.0095413,-232,-483,4340,25
1544907309.0222912,-230,-473,4352,25
1544907309.0385585,-221,-459,4362,25
1544907309.0544627,-217,-453,4362,25
1544907309.0672822,-222,-448,4357,25
1544907309.0836244,-227,-437,4354,25
1544907309.0995686,-227,-431,4350,25
1544907309.112482,-229,-421,4360,25
1544907309.1286132,-221,-420,4355,25
1544907309.1446636,-224,-417,4346,25
1544907309.1578858,-222,-412,4342,25
1544907309.1735878,-229,-406,4343,25
1544907309.189578,-232,-407,4346,25
1544907309.202694,-231,-404,4345,25
1544907309.2189095,-228,-400,4345,25
1544907309.2347932,-219,-400,4343,25
1544907309.2478447,-218,-400,4347,25
1544907309.263842,-223,-404,4354,25
1544907309.2799828,-227,-411,4358,25
1544907309.292829,-228,-420,4363,25
1544907309.3090096,-228,-432,4357,25
1544907309.32473,-231,-432,4361,25
1544907309.3376727,-232,-442,4361,25
1544907309.353948,-229,-446,4351,25
1544907309.370015,-225,-452,4349,25
1544907309.3827622,-222,-462,4351,25
1544907309.3991287,-223,-473,4346,25
1544907309.4150522,-225,-479,4346,25
1544907309.427996,-222,-483,4344,25
1544907309.444065,-224,-493,4354,25
1544907309.4601388,-221,-500,4363,25
1544907309.4728627,-219,-502,4352,25
1544907309.4891632,-219,-508,4360,25
1544907309.5051413,-219,-516,4355,25
1544907309.5180793,-217,-518,4356,25
1544907309.534143,-220,-519,4360,25
1544907309.5500565,-218,-521,4363,25
1544907309.5631797,-220,-528,4354,25
1544907309.579359,-221,-527,4353,25
1544907309.5953093,-229,-534,4355,25
1544907309.6081333,-228,-532,4355,25
1544907309.6243563,-228,-532,4351,25
1544907309.640165,-223,-530,4362,25
1544907309.6533065,-221,-532,4365,25
1544907309.6695,-217,-528,4361,25
1544907309.6852794,-218,-531,4357,25
1544907309.6982255,-213,-535,4350,25
1544907309.71449,-213,-530,4352,25
1544907309.7305057,-212,-527,4354,25
1544907309.743183,-220,-531,4348,25
1544907309.759491,-220,-532,4354,25
1544907309.7754781,-225,-524,4355,25
1544907309.7884555,-231,-520,4351,25
1544907309.8046916,-222,-523,4358,25
1544907309.8205194,-218,-526,4367,25
1544907309.8333387,-217,-535,4361,25
1544907309.8496354,-219,-536,4351,25
1544907309.8655195,-218,-534,4357,25
1544907309.8783498,-220,-531,4356,25
1544907309.8946393,-223,-534,4350,25
1544907309.9106333,-223,-538,4347,25
1544907309.923616,-220,-538,4353,25
1544907309.9398754,-219,-537,4357,25
1544907309.9556248,-222,-540,4365,25
1544907309.968486,-220,-538,4363,25
1544907309.9850247,-222,-545,4352,25
1544907310.0007687,-220,-549,4351,25
1544907310.0135539,-224,-557,4360,25
1544907310.0298526,-228,-560,4360,25
1544907310.0457492,-230,-553,4358,25
1544907310.0587332,-225,-554,4354,25
1544907310.075039,-221,-553,4354,25
1544907310.090749,-224,-554,4349,25
1544907310.1037123,-220,-554,4356,25
1544907310.120143,-218,-552,4357,25
1544907310.1360981,-212,-552,4364,25
1544907310.1489546,-219,-551,4359,25
1544907310.1653497,-219,-550,4361,25
1544907310.180951,-217,-556,4358,25
1544907310.1938858,-216,-556,4360,25
1544907310.2102623,-222,-559,4355,25
1544907310.2260487,-227,-556,4350,25
1544907310.2387547,-231,-558,4350,25
1544907310.2550454,-231,-556,4354,25
1544907310.2711587,-232,-558,4349,25
1544907310.2839417,-231,-566,4358,25
1544907310.3002777,-224,-566,4354,25
1544907310.3162036,-223,-563,4352,25
1544907310.3291013,-226,-558,4351,25
1544907310.3453436,-229,-560,4354,25
1544907310.3613412,-230,-562,4359,25
1544907310.3739622,-227,-560,4361,25
1544907310.39034,-227,-564,4363,25
1544907310.406359,-222,-566,4358,25
1544907310.419247,-220,-564,4366,25
1544907310.435496,-221,-562,4369,25
1544907310.4513955,-221,-560,4361,25
1544907310.464082,-221,-563,4354,25
1544907310.4806159,-223,-568,4351,25
1544907310.496589,-226,-565,4354,25
1544907310.5094185,-229,-571,4348,25
1544907310.5256793,-225,-572,4344,25
1544907310.541509,-226,-572,4349,25
1544907310.5542305,-229,-566,4354,25
1544907310.5707335,-228,-564,4355,25
1544907310.586451,-228,-565,4351,25
1544907310.5992904,-224,-562,4348,25
1544907310.61567,-225,-566,4353,25
1544907310.6316266,-221,-567,4351,25
1544907310.6443717,-218,-565,4351,25
1544907310.6605833,-224,-572,4352,25
1544907310.6767461,-221,-573,4361,25
1544907310.6893861,-224,-572,4356,25
1544907310.7059028,-221,-576,4356,25
1544907310.7216074,-223,-577,4352,25
1544907310.7346773,-226,-569,4344,25
1544907310.750779,-228,-573,4353,25
1544907310.766831,-227,-575,4356,25
1544907310.779792,-225,-578,4350,25
1544907310.7957041,-224,-584,4348,25
1544907310.8116353,-226,-582,4348,25
1544907310.8246398,-226,-581,4350,25
1544907310.8410652,-222,-581,4354,25
1544907310.857006,-215,-579,4356,25
1544907310.8697722,-216,-581,4357,25
1544907310.8860865,-218,-582,4357,25
1544907310.902045,-217,-577,4366,25
1544907310.9149218,-216,-582,4361,25
1544907310.931206,-218,-580,4358,25
1544907310.9468946,-213,-579,4354,25
1544907310.9597576,-220,-582,4357,25
1544907310.9762394,-222,-583,4360,25
1544907310.992173,-224,-582,4359,25
1544907311.0047882,-219,-580,4356,25
1544907311.0211976,-218,-578,4354,25
1544907311.0370965,-219,-578,4354,25
1544907311.0499263,-219,-579,4363,25
1544907311.0662644,-218,-582,4375,25
1544907311.082182,-216,-576,4368,25
1544907311.0949895,-216,-576,4367,25
1544907311.1114035,-215,-578,4366,25
1544907311.127358,-216,-581,4363,25
1544907311.1402113,-214,-582,4365,25
1544907311.1563423,-215,-583,4366,25
1544907311.1721356,-220,-586,4370,25
1544907311.1851394,-221,-582,4365,25
1544907311.2015157,-223,-585,4372,25
1544907311.2173476,-222,-582,4358,25
1544907311.2301972,-222,-580,4357,25
1544907311.2467377,-217,-584,4362,25
1544907311.2625113,-216,-586,4366,25
1544907311.2753294,-219,-586,4363,25
1544907311.291593,-219,-589,4356,25
1544907311.307503,-222,-591,4356,25
1544907311.3203783,-228,-587,4352,25
1544907311.3367524,-223,-586,4361,25
1544907311.352435,-222,-586,4360,25
1544907311.3652954,-225,-587,4367,25
1544907311.3817718,-223,-586,4358,25
1544907311.3976939,-219,-582,4353,25
1544907311.4105103,-221,-584,4360,25
1544907311.4267175,-220,-588,4358,25
1544907311.4425898,-223,-588,4359,25
1544907311.4555364,-223,-587,4349,25
1544907311.4719298,-223,-586,4354,25
1544907311.4878309,-222,-587,4357,25
1544907311.5005798,-222,-583,4367,25
1544907311.5168085,-219,-581,4361,25
1544907311.5328102,-213,-586,4356,25
1544907311.545584,-211,-584,4352,25
1544907311.561986,-212,-587,4354,25
1544907311.5777667,-214,-585,4354,25
1544907311.590481,-215,-581,4354,25
1544907311.6070478,-215,-581,4355,25
1544907311.6230452,-216,-581,4362,25
1544907311.635619,-223,-583,4359,25
1544907311.651957,-220,-589,4352,25
1544907311.6680186,-216,-589,4357,25
1544907311.6808755,-214,-588,4355,25
1544907311.6972432,-219,-591,4354,25
1544907311.713183,-218,-592,4357,25
1544907311.7257981,-214,-587,4357,25
1544907311.7421732,-214,-585,4355,25
1544907311.7581682,-219,-591,4357,25
1544907311.770936,-224,-589,4360,25
1544907311.787138,-228,-586,4354,25
1544907311.8032649,-224,-594,4354,25
1544907311.815776,-223,-588,4348,25
1544907311.832204,-223,-594,4348,25
1544907311.848246,-227,-589,4347,25
1544907311.8608303,-227,-584,4343,25
1544907311.877331,-222,-583,4344,25
1544907311.893411,-221,-583,4347,25
1544907311.90603,-220,-579,4353,25
1544907311.9222748,-221,-585,4358,25
1544907311.938368,-218,-588,4359,25
1544907311.9510472,-217,-589,4350,25
1544907311.9674542,-214,-592,4349,25
1544907311.9832482,-220,-595,4352,25
1544907311.996368,-219,-594,4357,25
1544907312.0125344,-217,-596,4353,25
1544907312.0283916,-219,-593,4352,25
1544907312.041092,-221,-593,4354,25
1544907312.057534,-218,-594,4365,25
1544907312.0733051,-215,-592,4370,25
1544907312.0859346,-213,-592,4367,25
1544907312.1020188,-215,-594,4365,25
1544907312.1184964,-217,-595,4360,25
1544907312.1306615,-219,-595,4362,25
1544907312.147673,-221,-595,4360,25
1544907312.1636028,-223,-589,4365,25
1544907312.1762204,-224,-592,4363,25
1544907312.1925917,-227,-595,4361,25
1544907312.2086287,-225,-594,4360,25
1544907312.221425,-219,-598,4354,25
1544907312.2377357,-224,-594,4356,25
1544907312.2538164,-222,-600,4364,25
1544907312.2663574,-224,-600,4361,25
1544907312.2827423,-223,-602,4355,25
1544907312.2986884,-224,-597,4352,25
1544907312.3116338,-223,-600,4358,25
1544907312.3278615,-219,-598,4358,25
1544907312.3437755,-213,-595,4358,25
1544907312.3564804,-216,-595,4351,25
1544907312.3731058,-220,-599,4354,25
1544907312.3890138,-220,-598,4356,25
1544907312.40158,-215,-594,4357,25
1544907312.417915,-216,-597,4364,25
1544907312.433943,-216,-594,4362,25
1544907312.4468408,-217,-592,4356,25
1544907312.4630888,-216,-592,4360,25
1544907312.4789922,-215,-592,4373,25
1544907312.4916577,-217,-588,4369,25
1544907312.5079896,-223,-588,4362,25
1544907312.5241039,-228,-591,4351,25
1544907312.536857,-226,-600,4357,25
1544907312.553278,-225,-606,4361,25
1544907312.5691965,-230,-613,4366,25
1544907312.5818434,-237,-631,4361,25
1544907312.5982463,-235,-649,4342,25
1544907312.6140301,-214,-666,4351,25
1544907312.626775,-194,-676,4358,25
1544907312.6432755,-180,-677,4359,25
1544907312.6592617,-188,-669,4356,25
1544907312.6719372,-211,-648,4361,25
1544907312.688214,-222,-619,4351,25
1544907312.7042246,-228,-584,4340,25
1544907312.7170234,-230,-556,4346,25
1544907312.7333946,-228,-529,4351,25
1544907312.7494802,-224,-508,4352,25
1544907312.7620406,-216,-498,4360,25
1544907312.7783608,-207,-493,4363,25
1544907312.7944458,-209,-502,4366,25
1544907312.8071537,-225,-509,4354,25
1544907312.8233654,-235,-523,4352,25
1544907312.8393939,-239,-539,4354,25
1544907312.8521557,-235,-566,4354,25
1544907312.8685966,-224,-588,4352,25
1544907312.8845031,-214,-616,4358,25
1544907312.8970885,-203,-634,4362,25
1544907312.9134893,-201,-650,4358,25
1544907312.9297326,-208,-659,4359,25
1544907312.942284,-206,-657,4347,25
1544907312.958671,-205,-645,4340,25
1544907312.9745963,-207,-631,4342,25
1544907312.987233,-210,-620,4351,25
1544907313.0037532,-218,-599,4351,25
1544907313.019614,-221,-582,4349,25
1544907313.0323825,-221,-566,4354,25
1544907313.0487804,-221,-553,4351,25
1544907313.064858,-227,-549,4362,25
1544907313.0772853,-222,-551,4366,25
1544907313.0936687,-223,-554,4360,25
1544907313.1099095,-218,-556,4354,25
1544907313.1223457,-221,-561,4358,25
1544907313.1387863,-217,-570,4360,25
1544907313.154781,-210,-578,4366,25
1544907313.1674294,-211,-587,4372,25
1544907313.1837819,-216,-593,4363,25
1544907313.199982,-224,-595,4350,25
1544907313.2124302,-226,-599,4345,25
1544907313.2288775,-229,-614,4345,25
1544907313.2449064,-223,-615,4349,25
1544907313.2577107,-220,-623,4348,25
1544907313.2738993,-220,-626,4349,25
1544907313.2901912,-222,-624,4349,25
1544907313.3028188,-216,-628,4342,25
1544907313.3191178,-215,-624,4345,25
1544907313.3350391,-217,-619,4357,25
1544907313.3478308,-221,-612,4371,25
1544907313.3640707,-222,-607,4363,25
1544907313.380277,-226,-607,4342,25
1544907313.3930228,-225,-602,4339,25
1544907313.409221,-224,-594,4349,25
1544907313.4252331,-218,-596,4360,25
1544907313.4379296,-208,-597,4360,25
1544907313.4541633,-204,-601,4360,25
1544907313.470274,-205,-613,4357,25
1544907313.482945,-207,-617,4354,25
1544907313.4992247,-215,-614,4357,25
1544907313.5154054,-234,-609,4363,25
1544907313.5280066,-244,-597,4358,25
1544907313.544423,-228,-589,4342,25
1544907313.560401,-205,-589,4350,25
1544907313.573155,-194,-591,4358,25
1544907313.5894806,-197,-584,4353,25
1544907313.6053548,-209,-580,4351,25
1544907313.6181357,-224,-580,4360,25
1544907313.6345031,-228,-586,4357,25
1544907313.6506264,-223,-589,4355,25
1544907313.663085,-220,-594,4353,25
1544907313.6795719,-217,-599,4364,25
1544907313.6957407,-216,-609,4356,25
1544907313.7082973,-220,-614,4348,25
1544907313.7246745,-218,-616,4339,25
1544907313.7406728,-215,-623,4347,25
1544907313.7531881,-217,-627,4351,25
1544907313.7697377,-208,-631,4356,25
1544907313.785824,-255,-636,4378,25
1544907313.7983785,-246,-622,4331,25
1544907313.814897,-211,-610,4326,25
1544907313.830819,-181,-600,4383,25
1544907313.843374,-173,-588,4376,25
1544907313.8598251,-204,-578,4334,25
1544907313.87575,-249,-570,4345,25
1544907313.8883827,-269,-559,4347,25
1544907313.9049044,-252,-556,4328,25
1544907313.9210496,-221,-560,4347,25
1544907313.9335637,-198,-560,4370,25
1544907313.9499934,-192,-558,4362,25
1544907313.96576,-209,-553,4352,25
1544907313.9786537,-222,-560,4350,25
1544907313.9949293,-234,-572,4346,25
