1544906451.2253945,-392,28,4236,100
1544906451.2263346,-390,22,4243,100
1544906451.2269595,-396,26,4239,100
1544906451.227474,-397,29,4242,100
1544906451.2280004,-395,30,4241,100
1544906451.2285118,-392,28,4236,100
1544906452.4316642,interrupt,detection,(Arduino,external
1544906452.435549,ready!,Waiting,for,first
1544906452.4392824,229,226,-1916,0
1544906452.4552069,128,222,357,0
1544906452.467939,56,211,1813,0
1544906452.4842567,7,194,2730,0
1544906452.5005264,-18,182,3300,0
1544906452.513028,-38,171,3667,0
1544906452.5293334,-53,156,3890,0
1544906452.5453677,-71,148,4027,0
1544906452.5579567,-76,138,4116,0
1544906452.5744264,-90,125,4165,0
1544906452.5906348,-97,119,4202,0
1544906452.6029232,-106,106,4230,0
1544906452.619446,-119,93,4243,0
1544906452.6356225,-122,89,4259,0
1544906452.6482253,-131,84,4255,0
1544906452.6646645,-130,71,4258,0
1544906452.6805286,-137,55,4253,0
1544906452.693217,-146,46,4259,0
1544906452.7095497,-151,36,4262,0
1544906452.7257946,-153,25,4268,0
1544906452.7379963,-151,14,4255,0
1544906452.7545092,-160,0,4256,0
1544906452.770845,-171,-10,4254,0
1544906452.7834256,-178,-23,4255,0
1544906452.7998633,-185,-38,4255,0
1544906452.8157425,-185,-51,4267,0
1544906452.8282914,-192,-63,4259,0
1544906452.844744,-199,-69,4255,0
1544906452.8608642,-205,-75,4260,0
1544906452.8736074,-215,-81,4262,0
1544906452.88969,-215,-85,4265,0
1544906452.9060066,-222,-89,4264,0
1544906452.9218912,-225,-100,4254,0
1544906452.9349644,-229,-105,4256,0
1544906452.950999,-230,-108,4254,0
1544906452.9669642,-232,-119,4254,0
1544906452.9799302,-238,-124,4256,0
1544906452.9961555,-247,-134,4253,0
1544906453.0117996,-248,-145,4248,0
1544906453.0248,-244,-155,4257,0
1544906453.0411031,-249,-167,4257,0
1544906453.0568635,-254,-179,4261,0
1544906453.070027,-262,-185,4262,0
1544906453.0859997,-267,-189,4258,0
1544906453.1020594,-264,-191,4264,0
1544906453.1149764,-266,-199,4259,0
1544906453.1312337,-274,-202,4253,0
1544906453.147154,-278,-207,4251,0
1544906453.1599941,-285,-211,4248,0
1544906453.1762006,-288,-209,4249,0
1544906453.1923637,-293,-218,4245,0
1544906453.205046,-290,-225,4243,0
1544906453.2213168,-298,-228,4248,0
1544906453.2371266,-300,-231,4247,0
1544906453.2502506,-304,-233,4247,0
1544906453.2664993,-311,-238,4246,0
1544906453.282378,-316,-254,4243,0
1544906453.2950907,-317,-265,4248,0
1544906453.3114228,-319,-274,4251,0
1544906453.3273716,-322,-281,4256,0
1544906453.3403244,-324,-291,4253,0
1544906453.3565445,-326,-288,4247,0
1544906453.3724635,-329,-283,4245,0
1544906453.3852432,-332,-287,4248,0
1544906453.401442,-331,-290,4250,0
1544906453.417451,-337,-300,4257,0
1544906453.430409,-341,-307,4254,0
1544906453.446488,-339,-312,4258,0
1544906453.4624143,-336,-314,4257,0
1544906453.4754465,-338,-315,4266,0
1544906453.4916751,-340,-325,4263,0
