1544906537.9314632,-207,20,4295,39
1544906537.931621,-205,22,4286,39
1544906537.9317713,-205,17,4278,39
1544906537.931925,-210,19,4271,39
1544906537.9320748,-202,18,4272,39
1544906539.1389813,interrupt,detection,(Arduino,external
1544906539.1428225,ready!,Waiting,for,first
1544906539.1468983,-469,668,-1927,0
1544906539.1624806,-511,654,359,0
1544906539.1754181,-534,638,1812,0
1544906539.1915796,-552,615,2732,0
1544906539.2075422,-554,597,3304,0
1544906539.2205198,-564,574,3670,0
1544906539.2368903,-568,550,3897,0
1544906539.2527387,-565,528,4045,0
1544906539.265449,-567,505,4139,0
1544906539.2817194,-559,488,4193,0
1544906539.297809,-553,471,4221,0
1544906539.31059,-548,457,4241,0
1544906539.326825,-542,440,4248,0
1544906539.3427255,-547,420,4268,0
1544906539.355622,-544,402,4278,0
1544906539.3721008,-539,384,4275,0
1544906539.387958,-536,364,4275,0
1544906539.4006615,-524,352,4270,0
1544906539.4170845,-518,335,4276,0
1544906539.4329164,-520,316,4281,0
1544906539.4456937,-519,302,4280,0
1544906539.4619544,-515,289,4277,0
1544906539.4777973,-510,274,4272,0
1544906539.4905767,-502,260,4271,0
1544906539.5071082,-498,247,4281,0
1544906539.5229747,-498,231,4281,0
1544906539.5356135,-491,213,4275,0
1544906539.5520592,-487,196,4277,0
1544906539.5681005,-485,186,4275,0
1544906539.580601,-484,173,4280,0
1544906539.5971966,-473,158,4277,0
1544906539.6132433,-472,143,4274,0
1544906539.6258667,-470,133,4271,0
1544906539.6422272,-468,120,4271,0
1544906539.6581929,-464,103,4270,0
1544906539.670997,-460,92,4273,0
1544906539.6871164,-460,77,4270,0
1544906539.703089,-456,65,4270,0
1544906539.715942,-449,56,4270,0
1544906539.7323213,-450,49,4261,0
1544906539.748271,-453,44,4270,0
1544906539.7609177,-451,31,4264,0
1544906539.7774,-443,16,4270,0
1544906539.7933562,-449,2,4274,0
1544906539.8060365,-446,-5,4273,0
1544906539.822438,-435,-18,4280,0
1544906539.838418,-436,-25,4275,0
